Date and Time,Date,Time,Activity,Duration
2018-03-01 19:35:00,2018-03-01,19:35:00,Sleep,323.0
2018-03-02 01:28:00,2018-03-02,01:28:00,Sleep,218.0
2018-03-02 05:40:00,2018-03-02,05:40:00,Sleep,59.0
2018-03-02 09:08:00,2018-03-02,09:08:00,Sleep,49.0
2018-03-02 12:30:00,2018-03-02,12:30:00,Sleep,35.0
2018-03-02 15:27:00,2018-03-02,15:27:00,Sleep,68.0
2018-03-02 18:25:00,2018-03-02,18:25:00,Sleep,323.0
2018-03-03 00:10:00,2018-03-03,00:10:00,Sleep,184.0
2018-03-03 03:44:00,2018-03-03,03:44:00,Sleep,194.0
2018-03-03 10:20:00,2018-03-03,10:20:00,Sleep,25.0
2018-03-03 14:22:00,2018-03-03,14:22:00,Sleep,132.0
2018-03-03 19:30:00,2018-03-03,19:30:00,Sleep,392.0
2018-03-04 02:28:00,2018-03-04,02:28:00,Sleep,196.0
2018-03-04 06:01:00,2018-03-04,06:01:00,Sleep,20.0
2018-03-04 08:48:00,2018-03-04,08:48:00,Sleep,41.0
2018-03-04 11:58:00,2018-03-04,11:58:00,Sleep,32.0
2018-03-04 16:22:00,2018-03-04,16:22:00,Sleep,67.0
2018-03-04 18:57:00,2018-03-04,18:57:00,Sleep,361.0
2018-03-05 01:27:00,2018-03-05,01:27:00,Sleep,235.0
