Date and Time,Date,Time,Activity,Duration,Radial,Minutes
2018-01-23 11:38:00,2018-01-23,11:38:00,Sleep,35.0,127,698
2018-01-23 15:15:00,2018-01-23,15:15:00,Sleep,60.0,127,915
2018-01-23 16:27:00,2018-01-23,16:27:00,Sleep,49.0,127,987
2018-01-23 17:24:00,2018-01-23,17:24:00,Sleep,186.0,127,1044
2018-01-23 21:40:00,2018-01-23,21:40:00,Sleep,260.0,127,1300
2018-01-24 02:16:00,2018-01-24,02:16:00,Sleep,79.0,128,136
2018-01-24 04:03:00,2018-01-24,04:03:00,Sleep,207.0,128,243
2018-01-24 14:54:00,2018-01-24,14:54:00,Sleep,40.0,128,894
2018-01-24 20:45:00,2018-01-24,20:45:00,Sleep,218.0,128,1245
2018-01-25 00:54:00,2018-01-25,00:54:00,Sleep,310.0,129,54
2018-01-25 08:04:00,2018-01-25,08:04:00,Sleep,106.0,129,484
2018-01-25 12:15:00,2018-01-25,12:15:00,Sleep,35.0,129,735
2018-01-25 16:07:00,2018-01-25,16:07:00,Sleep,73.0,129,967
2018-01-25 20:10:00,2018-01-25,20:10:00,Sleep,604.0,129,1210
2018-01-26 08:45:00,2018-01-26,08:45:00,Sleep,175.0,130,525
2018-01-26 14:30:00,2018-01-26,14:30:00,Sleep,35.0,130,870
2018-01-26 18:30:00,2018-01-26,18:30:00,Sleep,40.0,130,1110
2018-01-26 20:30:00,2018-01-26,20:30:00,Sleep,294.0,130,1230
2018-01-27 01:52:00,2018-01-27,01:52:00,Sleep,240.0,131,112
2018-01-27 10:20:00,2018-01-27,10:20:00,Sleep,190.0,131,620
2018-01-27 15:48:00,2018-01-27,15:48:00,Sleep,32.0,131,948
2018-01-27 19:55:00,2018-01-27,19:55:00,Sleep,505.0,131,1195
2018-01-28 04:56:00,2018-01-28,04:56:00,Sleep,68.0,132,296
2018-01-28 09:48:00,2018-01-28,09:48:00,Sleep,15.0,132,588
2018-01-28 11:35:00,2018-01-28,11:35:00,Sleep,146.0,132,695
2018-01-28 20:17:00,2018-01-28,20:17:00,Sleep,405.0,132,1217
2018-01-29 03:35:00,2018-01-29,03:35:00,Sleep,197.0,133,215
2018-01-29 11:43:00,2018-01-29,11:43:00,Sleep,243.0,133,703
2018-01-29 20:31:00,2018-01-29,20:31:00,Sleep,373.0,133,1231
2018-01-30 03:20:00,2018-01-30,03:20:00,Sleep,158.0,134,200
2018-01-30 06:11:00,2018-01-30,06:11:00,Sleep,114.0,134,371
2018-01-30 12:28:00,2018-01-30,12:28:00,Sleep,49.0,134,748
2018-01-30 16:30:00,2018-01-30,16:30:00,Sleep,25.0,134,990
2018-01-30 19:49:00,2018-01-30,19:49:00,Sleep,347.0,134,1189
2018-01-31 02:08:00,2018-01-31,02:08:00,Sleep,205.0,135,128
2018-01-31 10:00:00,2018-01-31,10:00:00,Sleep,32.0,135,600
2018-01-31 12:21:00,2018-01-31,12:21:00,Sleep,51.0,135,741
2018-01-31 14:13:00,2018-01-31,14:13:00,Sleep,211.0,135,853
2018-01-31 20:32:00,2018-01-31,20:32:00,Sleep,304.0,135,1232
2018-02-01 02:04:00,2018-02-01,02:04:00,Sleep,205.0,136,124
2018-02-01 07:10:00,2018-02-01,07:10:00,Sleep,180.0,136,430
2018-02-01 14:00:00,2018-02-01,14:00:00,Sleep,147.0,136,840
2018-02-02 01:32:00,2018-02-02,01:32:00,Sleep,204.0,137,92
2018-02-02 05:17:00,2018-02-02,05:17:00,Sleep,50.0,137,317
2018-02-02 07:26:00,2018-02-02,07:26:00,Sleep,142.0,137,446
2018-02-02 13:05:00,2018-02-02,13:05:00,Sleep,44.0,137,785
2018-02-02 19:57:00,2018-02-02,19:57:00,Sleep,367.0,137,1197
2018-02-03 02:24:00,2018-02-03,02:24:00,Sleep,190.0,138,144
2018-02-03 08:38:00,2018-02-03,08:38:00,Sleep,114.0,138,518
2018-02-03 11:06:00,2018-02-03,11:06:00,Sleep,114.0,138,666
2018-02-03 19:28:00,2018-02-03,19:28:00,Sleep,286.0,138,1168
2018-02-04 00:39:00,2018-02-04,00:39:00,Sleep,194.0,139,39
2018-02-04 04:14:00,2018-02-04,04:14:00,Sleep,92.0,139,254
2018-02-04 07:33:00,2018-02-04,07:33:00,Sleep,65.0,139,453
2018-02-04 10:25:00,2018-02-04,10:25:00,Sleep,80.0,139,625
2018-02-04 14:55:00,2018-02-04,14:55:00,Sleep,194.0,139,895
2018-02-04 20:05:00,2018-02-04,20:05:00,Sleep,346.0,139,1205
2018-02-05 02:40:00,2018-02-05,02:40:00,Sleep,200.0,140,160
2018-02-05 06:20:00,2018-02-05,06:20:00,Sleep,115.0,140,380
2018-02-05 11:26:00,2018-02-05,11:26:00,Sleep,171.0,140,686
2018-02-05 20:26:00,2018-02-05,20:26:00,Sleep,209.0,140,1226
2018-02-06 00:32:00,2018-02-06,00:32:00,Sleep,176.0,141,32
2018-02-06 04:20:00,2018-02-06,04:20:00,Sleep,100.0,141,260
2018-02-06 09:00:00,2018-02-06,09:00:00,Sleep,149.0,141,540
2018-02-06 17:01:00,2018-02-06,17:01:00,Sleep,73.0,141,1021
2018-02-06 20:31:00,2018-02-06,20:31:00,Sleep,434.0,141,1231
2018-02-07 04:09:00,2018-02-07,04:09:00,Sleep,18.0,142,249
2018-02-07 04:45:00,2018-02-07,04:45:00,Sleep,187.0,142,285
2018-02-07 10:46:00,2018-02-07,10:46:00,Sleep,272.0,142,646
2018-02-07 19:50:00,2018-02-07,19:50:00,Sleep,183.0,142,1190
2018-02-07 23:09:00,2018-02-07,23:09:00,Sleep,228.0,142,1389
2018-02-08 04:07:00,2018-02-08,04:07:00,Sleep,118.0,143,247
2018-02-08 06:23:00,2018-02-08,06:23:00,Sleep,82.0,143,383
2018-02-08 11:25:00,2018-02-08,11:25:00,Sleep,38.0,143,685
2018-02-08 13:50:00,2018-02-08,13:50:00,Sleep,154.0,143,830
2018-02-08 19:53:00,2018-02-08,19:53:00,Sleep,230.0,143,1193
2018-02-09 00:08:00,2018-02-09,00:08:00,Sleep,208.0,144,8
2018-02-09 04:00:00,2018-02-09,04:00:00,Sleep,82.0,144,240
2018-02-09 05:32:00,2018-02-09,05:32:00,Sleep,146.0,144,332
2018-02-09 10:20:00,2018-02-09,10:20:00,Sleep,35.0,144,620
2018-02-09 13:10:00,2018-02-09,13:10:00,Sleep,35.0,144,790
2018-02-09 15:42:00,2018-02-09,15:42:00,Sleep,44.0,144,942
2018-02-09 18:19:00,2018-02-09,18:19:00,Sleep,515.0,144,1099
2018-02-10 03:20:00,2018-02-10,03:20:00,Sleep,187.0,145,200
2018-02-10 08:11:00,2018-02-10,08:11:00,Sleep,216.0,145,491
2018-02-10 19:43:00,2018-02-10,19:43:00,Sleep,330.0,145,1183
2018-02-11 01:50:00,2018-02-11,01:50:00,Sleep,101.0,146,110
2018-02-11 03:53:00,2018-02-11,03:53:00,Sleep,133.0,146,233
2018-02-11 06:48:00,2018-02-11,06:48:00,Sleep,152.0,146,408
2018-02-11 10:46:00,2018-02-11,10:46:00,Sleep,84.0,146,646
2018-02-11 20:12:00,2018-02-11,20:12:00,Sleep,440.0,146,1212
2018-02-12 04:09:00,2018-02-12,04:09:00,Sleep,140.0,147,249
2018-02-12 08:28:00,2018-02-12,08:28:00,Sleep,117.0,147,508
2018-02-12 13:51:00,2018-02-12,13:51:00,Sleep,38.0,147,831
2018-02-12 18:49:00,2018-02-12,18:49:00,Sleep,14.0,147,1129
2018-02-12 19:20:00,2018-02-12,19:20:00,Sleep,171.0,147,1160
2018-02-12 22:36:00,2018-02-12,22:36:00,Sleep,113.0,147,1356
2018-02-13 01:08:00,2018-02-13,01:08:00,Sleep,141.0,148,68
2018-02-13 03:46:00,2018-02-13,03:46:00,Sleep,61.0,148,226
2018-02-13 06:23:00,2018-02-13,06:23:00,Sleep,56.0,148,383
2018-02-13 09:07:00,2018-02-13,09:07:00,Sleep,198.0,148,547
2018-02-13 15:03:00,2018-02-13,15:03:00,Sleep,32.0,148,903
2018-02-13 17:21:00,2018-02-13,17:21:00,Sleep,54.0,148,1041
2018-02-13 20:11:00,2018-02-13,20:11:00,Sleep,384.0,148,1211
2018-02-14 03:06:00,2018-02-14,03:06:00,Sleep,131.0,149,186
2018-02-14 05:39:00,2018-02-14,05:39:00,Sleep,119.0,149,339
2018-02-14 10:21:00,2018-02-14,10:21:00,Sleep,52.0,149,621
2018-02-14 13:46:00,2018-02-14,13:46:00,Sleep,42.0,149,826
2018-02-14 19:10:00,2018-02-14,19:10:00,Sleep,350.0,149,1150
2018-02-15 01:41:00,2018-02-15,01:41:00,Sleep,232.0,150,101
2018-02-15 07:18:00,2018-02-15,07:18:00,Sleep,52.0,150,438
2018-02-15 11:20:00,2018-02-15,11:20:00,Sleep,35.0,150,680
2018-02-15 16:51:00,2018-02-15,16:51:00,Sleep,49.0,150,1011
2018-02-15 20:15:00,2018-02-15,20:15:00,Sleep,365.0,150,1215
2018-02-16 02:50:00,2018-02-16,02:50:00,Sleep,130.0,151,170
2018-02-16 05:21:00,2018-02-16,05:21:00,Sleep,119.0,151,321
2018-02-16 10:38:00,2018-02-16,10:38:00,Sleep,40.0,151,638
2018-02-16 11:29:00,2018-02-16,11:29:00,Sleep,40.0,151,689
2018-02-16 14:21:00,2018-02-16,14:21:00,Sleep,29.0,151,861
2018-02-16 18:38:00,2018-02-16,18:38:00,Sleep,346.0,151,1118
2018-02-17 01:00:00,2018-02-17,01:00:00,Sleep,233.0,152,60
2018-02-17 05:46:00,2018-02-17,05:46:00,Sleep,98.0,152,346
2018-02-17 13:25:00,2018-02-17,13:25:00,Sleep,78.0,152,805
2018-02-17 15:40:00,2018-02-17,15:40:00,Sleep,69.0,152,940
2018-02-17 19:43:00,2018-02-17,19:43:00,Sleep,202.0,152,1183
2018-02-17 23:34:00,2018-02-17,23:34:00,Sleep,232.0,152,1414
2018-02-18 03:51:00,2018-02-18,03:51:00,Sleep,174.0,153,231
2018-02-18 10:09:00,2018-02-18,10:09:00,Sleep,151.0,153,609
2018-02-18 14:13:00,2018-02-18,14:13:00,Sleep,42.0,153,853
2018-02-18 18:05:00,2018-02-18,18:05:00,Sleep,29.0,153,1085
2018-02-18 20:02:00,2018-02-18,20:02:00,Sleep,372.0,153,1202
2018-02-19 02:46:00,2018-02-19,02:46:00,Sleep,134.0,154,166
2018-02-19 09:58:00,2018-02-19,09:58:00,Sleep,31.0,154,598
2018-02-19 11:45:00,2018-02-19,11:45:00,Sleep,55.0,154,705
2018-02-19 15:21:00,2018-02-19,15:21:00,Sleep,27.0,154,921
2018-02-19 18:52:00,2018-02-19,18:52:00,Sleep,362.0,154,1132
2018-02-20 01:17:00,2018-02-20,01:17:00,Sleep,205.0,155,77
2018-02-20 05:12:00,2018-02-20,05:12:00,Sleep,77.0,155,312
2018-02-20 09:35:00,2018-02-20,09:35:00,Sleep,39.0,155,575
2018-02-20 12:19:00,2018-02-20,12:19:00,Sleep,26.0,155,739
2018-02-20 14:10:00,2018-02-20,14:10:00,Sleep,40.0,155,850
2018-02-20 15:00:00,2018-02-20,15:00:00,Sleep,30.0,155,900
2018-02-20 17:09:00,2018-02-20,17:09:00,Sleep,35.0,155,1029
2018-02-20 19:25:00,2018-02-20,19:25:00,Sleep,382.0,155,1165
2018-02-21 02:22:00,2018-02-21,02:22:00,Sleep,200.0,156,142
2018-02-21 06:08:00,2018-02-21,06:08:00,Sleep,30.0,156,368
2018-02-21 10:10:00,2018-02-21,10:10:00,Sleep,95.0,156,610
2018-02-21 13:52:00,2018-02-21,13:52:00,Sleep,38.0,156,832
2018-02-21 19:37:00,2018-02-21,19:37:00,Sleep,187.0,156,1177
2018-02-21 23:10:00,2018-02-21,23:10:00,Sleep,201.0,156,1390
2018-02-22 03:05:00,2018-02-22,03:05:00,Sleep,140.0,157,185
2018-02-22 05:48:00,2018-02-22,05:48:00,Sleep,95.0,157,348
2018-02-22 11:50:00,2018-02-22,11:50:00,Sleep,50.0,157,710
2018-02-22 13:50:00,2018-02-22,13:50:00,Sleep,30.0,157,830
2018-02-22 16:46:00,2018-02-22,16:46:00,Sleep,31.0,157,1006
2018-02-22 19:20:00,2018-02-22,19:20:00,Sleep,151.0,157,1160
2018-02-22 22:09:00,2018-02-22,22:09:00,Sleep,282.0,157,1329
2018-02-23 03:20:00,2018-02-23,03:20:00,Sleep,166.0,158,200
2018-02-23 11:15:00,2018-02-23,11:15:00,Sleep,127.0,158,675
2018-02-23 19:47:00,2018-02-23,19:47:00,Sleep,256.0,158,1187
2018-02-24 00:31:00,2018-02-24,00:31:00,Sleep,197.0,159,31
2018-02-24 04:12:00,2018-02-24,04:12:00,Sleep,127.0,159,252
2018-02-24 08:47:00,2018-02-24,08:47:00,Sleep,36.0,159,527
2018-02-24 13:35:00,2018-02-24,13:35:00,Sleep,107.0,159,815
2018-02-24 20:45:00,2018-02-24,20:45:00,Sleep,388.0,159,1245
2018-02-25 03:41:00,2018-02-25,03:41:00,Sleep,242.0,160,221
2018-02-25 10:50:00,2018-02-25,10:50:00,Sleep,89.0,160,650
2018-02-25 15:10:00,2018-02-25,15:10:00,Sleep,35.0,160,910
2018-02-25 19:32:00,2018-02-25,19:32:00,Sleep,490.0,160,1172
2018-02-26 04:13:00,2018-02-26,04:13:00,Sleep,212.0,161,253
2018-02-26 11:07:00,2018-02-26,11:07:00,Sleep,22.0,161,667
2018-02-26 14:30:00,2018-02-26,14:30:00,Sleep,34.0,161,870
2018-02-26 18:51:00,2018-02-26,18:51:00,Sleep,50.0,161,1131
2018-02-26 19:54:00,2018-02-26,19:54:00,Sleep,271.0,161,1194
2018-02-27 00:57:00,2018-02-27,00:57:00,Sleep,128.0,162,57
2018-02-27 03:14:00,2018-02-27,03:14:00,Sleep,145.0,162,194
2018-02-27 07:28:00,2018-02-27,07:28:00,Sleep,117.0,162,448
2018-02-27 11:30:00,2018-02-27,11:30:00,Sleep,133.0,162,690
2018-02-27 18:16:00,2018-02-27,18:16:00,Sleep,227.0,162,1096
2018-02-27 22:33:00,2018-02-27,22:33:00,Sleep,113.0,162,1353
2018-02-28 01:10:00,2018-02-28,01:10:00,Sleep,105.0,163,70
2018-02-28 03:21:00,2018-02-28,03:21:00,Sleep,73.0,163,201
2018-02-28 05:23:00,2018-02-28,05:23:00,Sleep,192.0,163,323
2018-02-28 10:59:00,2018-02-28,10:59:00,Sleep,21.0,163,659
2018-02-28 13:51:00,2018-02-28,13:51:00,Sleep,98.0,163,831
2018-02-28 18:43:00,2018-02-28,18:43:00,Sleep,224.0,163,1123
2018-02-28 22:43:00,2018-02-28,22:43:00,Sleep,146.0,163,1363
2018-03-01 01:40:00,2018-03-01,01:40:00,Sleep,82.0,164,100
2018-03-01 03:21:00,2018-03-01,03:21:00,Sleep,184.0,164,201
2018-03-01 11:33:00,2018-03-01,11:33:00,Sleep,27.0,164,693
2018-03-01 14:03:00,2018-03-01,14:03:00,Sleep,117.0,164,843
2018-03-01 19:35:00,2018-03-01,19:35:00,Sleep,323.0,164,1175
2018-03-02 01:28:00,2018-03-02,01:28:00,Sleep,218.0,165,88
2018-03-02 05:40:00,2018-03-02,05:40:00,Sleep,59.0,165,340
2018-03-02 09:08:00,2018-03-02,09:08:00,Sleep,49.0,165,548
2018-03-02 12:30:00,2018-03-02,12:30:00,Sleep,35.0,165,750
2018-03-02 15:27:00,2018-03-02,15:27:00,Sleep,68.0,165,927
2018-03-02 18:25:00,2018-03-02,18:25:00,Sleep,323.0,165,1105
2018-03-03 00:10:00,2018-03-03,00:10:00,Sleep,184.0,166,10
2018-03-03 03:44:00,2018-03-03,03:44:00,Sleep,194.0,166,224
2018-03-03 10:20:00,2018-03-03,10:20:00,Sleep,25.0,166,620
2018-03-03 14:22:00,2018-03-03,14:22:00,Sleep,132.0,166,862
2018-03-03 19:30:00,2018-03-03,19:30:00,Sleep,392.0,166,1170
2018-03-04 02:28:00,2018-03-04,02:28:00,Sleep,196.0,167,148
2018-03-04 06:01:00,2018-03-04,06:01:00,Sleep,20.0,167,361
2018-03-04 08:48:00,2018-03-04,08:48:00,Sleep,41.0,167,528
2018-03-04 11:58:00,2018-03-04,11:58:00,Sleep,32.0,167,718
2018-03-04 16:22:00,2018-03-04,16:22:00,Sleep,67.0,167,982
2018-03-04 18:57:00,2018-03-04,18:57:00,Sleep,361.0,167,1137
2018-03-05 01:27:00,2018-03-05,01:27:00,Sleep,235.0,168,87
2018-03-05 09:55:00,2018-03-05,09:55:00,Sleep,70.0,168,595
2018-03-05 12:28:00,2018-03-05,12:28:00,Sleep,37.0,168,748
2018-03-05 17:20:00,2018-03-05,17:20:00,Sleep,25.0,168,1040
2018-03-05 19:45:00,2018-03-05,19:45:00,Sleep,365.0,168,1185
2018-03-06 02:15:00,2018-03-06,02:15:00,Sleep,197.0,169,135
2018-03-06 11:36:00,2018-03-06,11:36:00,Sleep,31.0,169,696
2018-03-06 14:36:00,2018-03-06,14:36:00,Sleep,40.0,169,876
2018-03-06 16:01:00,2018-03-06,16:01:00,Sleep,184.0,169,961
2018-03-06 19:55:00,2018-03-06,19:55:00,Sleep,179.0,169,1195
2018-03-06 23:18:00,2018-03-06,23:18:00,Sleep,146.0,169,1398
2018-03-07 02:02:00,2018-03-07,02:02:00,Sleep,189.0,170,122
2018-03-07 07:14:00,2018-03-07,07:14:00,Sleep,116.0,170,434
2018-03-07 12:40:00,2018-03-07,12:40:00,Sleep,44.0,170,760
2018-03-07 14:58:00,2018-03-07,14:58:00,Sleep,40.0,170,898
2018-03-07 17:56:00,2018-03-07,17:56:00,Sleep,240.0,170,1076
2018-03-07 22:11:00,2018-03-07,22:11:00,Sleep,206.0,170,1331
2018-03-08 02:05:00,2018-03-08,02:05:00,Sleep,144.0,171,125
2018-03-08 04:35:00,2018-03-08,04:35:00,Sleep,45.0,171,275
2018-03-08 08:35:00,2018-03-08,08:35:00,Sleep,23.0,171,515
2018-03-08 12:34:00,2018-03-08,12:34:00,Sleep,181.0,171,754
2018-03-08 19:15:00,2018-03-08,19:15:00,Sleep,233.0,171,1155
2018-03-08 23:30:00,2018-03-08,23:30:00,Sleep,120.0,171,1410
2018-03-09 01:44:00,2018-03-09,01:44:00,Sleep,72.0,172,104
2018-03-09 03:29:00,2018-03-09,03:29:00,Sleep,76.0,172,209
2018-03-09 05:08:00,2018-03-09,05:08:00,Sleep,51.0,172,308
2018-03-09 09:04:00,2018-03-09,09:04:00,Sleep,51.0,172,544
2018-03-09 12:33:00,2018-03-09,12:33:00,Sleep,129.0,172,753
2018-03-09 18:31:00,2018-03-09,18:31:00,Sleep,389.0,172,1111
2018-03-10 01:19:00,2018-03-10,01:19:00,Sleep,167.0,173,79
2018-03-10 07:04:00,2018-03-10,07:04:00,Sleep,219.0,173,424
2018-03-10 13:49:00,2018-03-10,13:49:00,Sleep,36.0,173,829
2018-03-10 18:20:00,2018-03-10,18:20:00,Sleep,166.0,173,1100
2018-03-10 21:21:00,2018-03-10,21:21:00,Sleep,195.0,173,1281
2018-03-11 00:58:00,2018-03-11,00:58:00,Sleep,75.0,174,58
2018-03-11 02:26:00,2018-03-11,02:26:00,Sleep,74.0,174,146
2018-03-11 05:43:00,2018-03-11,05:43:00,Sleep,54.0,174,343
2018-03-11 12:47:00,2018-03-11,12:47:00,Sleep,36.0,174,767
2018-03-11 15:33:00,2018-03-11,15:33:00,Sleep,58.0,174,933
2018-03-11 19:47:00,2018-03-11,19:47:00,Sleep,347.0,174,1187
2018-03-12 02:01:00,2018-03-12,02:01:00,Sleep,119.0,175,121
2018-03-12 04:37:00,2018-03-12,04:37:00,Sleep,61.0,175,277
2018-03-12 05:48:00,2018-03-12,05:48:00,Sleep,49.0,175,348
2018-03-12 11:12:00,2018-03-12,11:12:00,Sleep,28.0,175,672
2018-03-12 13:49:00,2018-03-12,13:49:00,Sleep,156.0,175,829
2018-03-12 19:00:00,2018-03-12,19:00:00,Sleep,290.0,175,1140
2018-03-13 00:15:00,2018-03-13,00:15:00,Sleep,151.0,176,15
2018-03-13 03:03:00,2018-03-13,03:03:00,Sleep,70.0,176,183
2018-03-13 04:26:00,2018-03-13,04:26:00,Sleep,75.0,176,266
2018-03-13 06:10:00,2018-03-13,06:10:00,Sleep,105.0,176,370
2018-03-13 12:30:00,2018-03-13,12:30:00,Sleep,31.0,176,750
2018-03-13 14:52:00,2018-03-13,14:52:00,Sleep,32.0,176,892
2018-03-13 18:05:00,2018-03-13,18:05:00,Sleep,30.0,176,1085
2018-03-13 19:27:00,2018-03-13,19:27:00,Sleep,333.0,176,1167
2018-03-14 01:27:00,2018-03-14,01:27:00,Sleep,194.0,177,87
2018-03-14 05:01:00,2018-03-14,05:01:00,Sleep,80.0,177,301
2018-03-14 08:46:00,2018-03-14,08:46:00,Sleep,59.0,177,526
2018-03-14 13:00:00,2018-03-14,13:00:00,Sleep,117.0,177,780
2018-03-14 18:45:00,2018-03-14,18:45:00,Sleep,387.0,177,1125
2018-03-15 02:17:00,2018-03-15,02:17:00,Sleep,218.0,178,137
2018-03-15 09:10:00,2018-03-15,09:10:00,Sleep,30.0,178,550
2018-03-15 15:38:00,2018-03-15,15:38:00,Sleep,66.0,178,938
2018-03-15 19:11:00,2018-03-15,19:11:00,Sleep,417.0,178,1151
2018-03-16 02:45:00,2018-03-16,02:45:00,Sleep,69.0,179,165
2018-03-16 04:04:00,2018-03-16,04:04:00,Sleep,116.0,179,244
2018-03-16 08:55:00,2018-03-16,08:55:00,Sleep,35.0,179,535
2018-03-16 11:48:00,2018-03-16,11:48:00,Sleep,31.0,179,708
2018-03-16 15:10:00,2018-03-16,15:10:00,Sleep,91.0,179,910
2018-03-16 19:47:00,2018-03-16,19:47:00,Sleep,437.0,179,1187
2018-03-17 03:30:00,2018-03-17,03:30:00,Sleep,68.0,180,210
2018-03-17 05:20:00,2018-03-17,05:20:00,Sleep,190.0,180,320
2018-03-17 10:30:00,2018-03-17,10:30:00,Sleep,16.0,180,630
2018-03-17 14:24:00,2018-03-17,14:24:00,Sleep,77.0,180,864
2018-03-17 19:00:00,2018-03-17,19:00:00,Sleep,275.0,180,1140
2018-03-17 23:57:00,2018-03-17,23:57:00,Sleep,124.0,180,1437
2018-03-18 02:24:00,2018-03-18,02:24:00,Sleep,116.0,181,144
2018-03-18 04:40:00,2018-03-18,04:40:00,Sleep,115.0,181,280
2018-03-18 08:39:00,2018-03-18,08:39:00,Sleep,51.0,181,519
2018-03-18 12:58:00,2018-03-18,12:58:00,Sleep,133.0,181,778
2018-03-18 18:36:00,2018-03-18,18:36:00,Sleep,286.0,181,1116
2018-03-18 23:50:00,2018-03-18,23:50:00,Sleep,86.0,181,1430
2018-03-19 01:30:00,2018-03-19,01:30:00,Sleep,104.0,182,90
2018-03-19 10:16:00,2018-03-19,10:16:00,Sleep,154.0,182,616
2018-03-19 18:05:00,2018-03-19,18:05:00,Sleep,33.0,182,1085
2018-03-19 19:11:00,2018-03-19,19:11:00,Sleep,208.0,182,1151
2018-03-19 23:10:00,2018-03-19,23:10:00,Sleep,214.0,182,1390
2018-03-20 02:55:00,2018-03-20,02:55:00,Sleep,75.0,183,175
2018-03-20 04:20:00,2018-03-20,04:20:00,Sleep,73.0,183,260
2018-03-20 08:33:00,2018-03-20,08:33:00,Sleep,43.0,183,513
2018-03-20 11:56:00,2018-03-20,11:56:00,Sleep,91.0,183,716
2018-03-20 17:09:00,2018-03-20,17:09:00,Sleep,41.0,183,1029
2018-03-20 19:13:00,2018-03-20,19:13:00,Sleep,262.0,183,1153
2018-03-20 23:59:00,2018-03-20,23:59:00,Sleep,199.0,183,1439
2018-03-21 03:40:00,2018-03-21,03:40:00,Sleep,150.0,184,220
2018-03-21 08:45:00,2018-03-21,08:45:00,Sleep,55.0,184,525
2018-03-21 15:18:00,2018-03-21,15:18:00,Sleep,16.0,184,918
2018-03-21 18:50:00,2018-03-21,18:50:00,Sleep,324.0,184,1130
2018-03-22 00:36:00,2018-03-22,00:36:00,Sleep,195.0,185,36
2018-03-22 04:09:00,2018-03-22,04:09:00,Sleep,82.0,185,249
2018-03-22 10:35:00,2018-03-22,10:35:00,Sleep,35.0,185,635
2018-03-22 15:34:00,2018-03-22,15:34:00,Sleep,36.0,185,934
2018-03-22 19:33:00,2018-03-22,19:33:00,Sleep,289.0,185,1173
2018-03-23 00:42:00,2018-03-23,00:42:00,Sleep,80.0,186,42
2018-03-23 02:22:00,2018-03-23,02:22:00,Sleep,50.0,186,142
2018-03-23 03:30:00,2018-03-23,03:30:00,Sleep,220.0,186,210
2018-03-23 09:24:00,2018-03-23,09:24:00,Sleep,28.0,186,564
2018-03-23 12:11:00,2018-03-23,12:11:00,Sleep,174.0,186,731
2018-03-23 17:37:00,2018-03-23,17:37:00,Sleep,20.0,186,1057
2018-03-23 20:18:00,2018-03-23,20:18:00,Sleep,285.0,186,1218
2018-03-24 01:38:00,2018-03-24,01:38:00,Sleep,127.0,187,98
2018-03-24 04:07:00,2018-03-24,04:07:00,Sleep,66.0,187,247
2018-03-24 05:36:00,2018-03-24,05:36:00,Sleep,99.0,187,336
2018-03-24 09:25:00,2018-03-24,09:25:00,Sleep,34.0,187,565
2018-03-24 12:33:00,2018-03-24,12:33:00,Sleep,31.0,187,753
2018-03-24 15:26:00,2018-03-24,15:26:00,Sleep,100.0,187,926
2018-03-24 20:09:00,2018-03-24,20:09:00,Sleep,207.0,187,1209
2018-03-25 00:05:00,2018-03-25,00:05:00,Sleep,156.0,188,5
2018-03-25 03:01:00,2018-03-25,03:01:00,Sleep,89.0,188,181
2018-03-25 04:41:00,2018-03-25,04:41:00,Sleep,100.0,188,281
2018-03-25 09:20:00,2018-03-25,09:20:00,Sleep,29.0,188,560
2018-03-25 13:05:00,2018-03-25,13:05:00,Sleep,172.0,188,785
2018-03-25 18:55:00,2018-03-25,18:55:00,Sleep,338.0,188,1135
2018-03-26 01:03:00,2018-03-26,01:03:00,Sleep,121.0,189,63
2018-03-26 03:19:00,2018-03-26,03:19:00,Sleep,155.0,189,199
2018-03-26 07:49:00,2018-03-26,07:49:00,Sleep,93.0,189,469
2018-03-26 11:51:00,2018-03-26,11:51:00,Sleep,52.0,189,711
2018-03-26 14:51:00,2018-03-26,14:51:00,Sleep,54.0,189,891
2018-03-26 19:29:00,2018-03-26,19:29:00,Sleep,151.0,189,1169
2018-03-26 22:11:00,2018-03-26,22:11:00,Sleep,164.0,189,1331
2018-03-27 01:16:00,2018-03-27,01:16:00,Sleep,116.0,190,76
2018-03-27 04:30:00,2018-03-27,04:30:00,Sleep,82.0,190,270
2018-03-27 08:37:00,2018-03-27,08:37:00,Sleep,30.0,190,517
2018-03-27 12:22:00,2018-03-27,12:22:00,Sleep,33.0,190,742
2018-03-27 15:20:00,2018-03-27,15:20:00,Sleep,30.0,190,920
2018-03-27 22:05:00,2018-03-27,22:05:00,Sleep,210.0,190,1325
2018-03-28 01:50:00,2018-03-28,01:50:00,Sleep,25.0,191,110
2018-03-28 02:45:00,2018-03-28,02:45:00,Sleep,79.0,191,165
2018-03-28 04:18:00,2018-03-28,04:18:00,Sleep,172.0,191,258
2018-03-28 09:41:00,2018-03-28,09:41:00,Sleep,49.0,191,581
2018-03-28 13:24:00,2018-03-28,13:24:00,Sleep,44.0,191,804
2018-03-28 18:36:00,2018-03-28,18:36:00,Sleep,396.0,191,1116
2018-03-29 02:03:00,2018-03-29,02:03:00,Sleep,253.0,192,123
2018-03-29 09:45:00,2018-03-29,09:45:00,Sleep,39.0,192,585
2018-03-29 12:45:00,2018-03-29,12:45:00,Sleep,30.0,192,765
2018-03-29 18:50:00,2018-03-29,18:50:00,Sleep,249.0,192,1130
2018-03-29 23:36:00,2018-03-29,23:36:00,Sleep,226.0,192,1416
