Date and Time,Date,Time,Activity,Duration,Radial,Minutes
2015-06-01 11:20:00,2015-05-31,11:20:00,Sleep,35.0,136,680
2015-06-01 14:02:00,2015-05-31,14:02:00,Sleep,27.0,136,842
2015-06-01 16:20:00,2015-05-31,16:20:00,Sleep,67.0,136,980
2015-06-01 19:46:00,2015-05-31,19:46:00,Sleep,153.0,136,1186
2015-06-01 22:54:00,2015-05-31,22:54:00,Sleep,184.0,136,1374
2015-06-02 02:30:00,2015-06-01,02:30:00,Sleep,116.0,137,150
2015-06-02 04:51:00,2015-06-01,04:51:00,Sleep,201.0,137,291
2015-06-02 09:45:00,2015-06-01,09:45:00,Sleep,44.0,137,585
2015-06-02 12:15:00,2015-06-01,12:15:00,Sleep,30.0,137,735
2015-06-02 14:30:00,2015-06-01,14:30:00,Sleep,40.0,137,870
2015-06-02 18:30:00,2015-06-01,18:30:00,Sleep,210.0,137,1110
2015-06-02 23:00:00,2015-06-01,23:00:00,Sleep,217.0,137,1380
2015-06-03 02:59:00,2015-06-02,02:59:00,Sleep,221.0,138,179
2015-06-03 08:43:00,2015-06-02,08:43:00,Sleep,38.0,138,523
2015-06-03 11:18:00,2015-06-02,11:18:00,Sleep,34.0,138,678
2015-06-03 13:49:00,2015-06-02,13:49:00,Sleep,41.0,138,829
2015-06-03 18:25:00,2015-06-02,18:25:00,Sleep,219.0,138,1105
2015-06-03 22:33:00,2015-06-02,22:33:00,Sleep,182.0,138,1353
2015-06-04 01:58:00,2015-06-03,01:58:00,Sleep,141.0,139,118
2015-06-04 04:38:00,2015-06-03,04:38:00,Sleep,175.0,139,278
2015-06-04 09:30:00,2015-06-03,09:30:00,Sleep,34.0,139,570
2015-06-04 12:49:00,2015-06-03,12:49:00,Sleep,36.0,139,769
2015-06-04 14:43:00,2015-06-03,14:43:00,Sleep,53.0,139,883
2015-06-04 18:44:00,2015-06-03,18:44:00,Sleep,247.0,139,1124
2015-06-04 23:13:00,2015-06-03,23:13:00,Sleep,240.0,139,1393
2015-06-05 03:35:00,2015-06-04,03:35:00,Sleep,111.0,140,215
2015-06-05 07:53:00,2015-06-04,07:53:00,Sleep,43.0,140,473
2015-06-05 10:34:00,2015-06-04,10:34:00,Sleep,45.0,140,634
2015-06-05 13:16:00,2015-06-04,13:16:00,Sleep,44.0,140,796
2015-06-05 16:00:00,2015-06-04,16:00:00,Sleep,24.0,140,960
2015-06-05 18:32:00,2015-06-04,18:32:00,Sleep,306.0,140,1112
2015-06-06 00:08:00,2015-06-05,00:08:00,Sleep,193.0,141,8
2015-06-06 04:44:00,2015-06-05,04:44:00,Sleep,136.0,141,284
2015-06-06 09:43:00,2015-06-05,09:43:00,Sleep,11.0,141,583
2015-06-06 11:18:00,2015-06-05,11:18:00,Sleep,16.0,141,678
2015-06-06 12:10:00,2015-06-05,12:10:00,Sleep,44.0,141,730
2015-06-06 14:50:00,2015-06-05,14:50:00,Sleep,29.0,141,890
2015-06-06 18:49:00,2015-06-05,18:49:00,Sleep,233.0,141,1129
2015-06-06 23:12:00,2015-06-05,23:12:00,Sleep,236.0,141,1392
2015-06-07 03:55:00,2015-06-06,03:55:00,Sleep,246.0,142,235
2015-06-07 10:12:00,2015-06-06,10:12:00,Sleep,27.0,142,612
2015-06-07 12:59:00,2015-06-06,12:59:00,Sleep,32.0,142,779
2015-06-07 15:45:00,2015-06-06,15:45:00,Sleep,30.0,142,945
2015-06-07 19:21:00,2015-06-06,19:21:00,Sleep,194.0,142,1161
2015-06-07 22:56:00,2015-06-06,22:56:00,Sleep,240.0,142,1376
2015-06-08 03:40:00,2015-06-07,03:40:00,Sleep,88.0,143,220
2015-06-08 05:33:00,2015-06-07,05:33:00,Sleep,155.0,143,333
2015-06-08 10:33:00,2015-06-07,10:33:00,Sleep,25.0,143,633
2015-06-08 13:00:00,2015-06-07,13:00:00,Sleep,31.0,143,780
2015-06-08 14:38:00,2015-06-07,14:38:00,Sleep,21.0,143,878
2015-06-08 16:35:00,2015-06-07,16:35:00,Sleep,450.0,143,995
2015-06-09 01:28:00,2015-06-08,01:28:00,Sleep,166.0,144,88
2015-06-09 04:40:00,2015-06-08,04:40:00,Sleep,154.0,144,280
2015-06-09 11:06:00,2015-06-08,11:06:00,Sleep,30.0,144,666
2015-06-09 14:16:00,2015-06-08,14:16:00,Sleep,26.0,144,856
2015-06-09 16:47:00,2015-06-08,16:47:00,Sleep,35.0,144,1007
2015-06-09 19:33:00,2015-06-08,19:33:00,Sleep,428.0,144,1173
2015-06-10 04:45:00,2015-06-09,04:45:00,Sleep,155.0,145,285
2015-06-10 10:55:00,2015-06-09,10:55:00,Sleep,28.0,145,655
2015-06-10 13:37:00,2015-06-09,13:37:00,Sleep,27.0,145,817
2015-06-10 16:31:00,2015-06-09,16:31:00,Sleep,19.0,145,991
2015-06-10 18:56:00,2015-06-09,18:56:00,Sleep,212.0,145,1136
2015-06-10 22:53:00,2015-06-09,22:53:00,Sleep,265.0,145,1373
2015-06-11 04:04:00,2015-06-10,04:04:00,Sleep,241.0,146,244
2015-06-11 10:18:00,2015-06-10,10:18:00,Sleep,28.0,146,618
2015-06-11 12:48:00,2015-06-10,12:48:00,Sleep,44.0,146,768
2015-06-11 15:42:00,2015-06-10,15:42:00,Sleep,18.0,146,942
2015-06-11 18:10:00,2015-06-10,18:10:00,Sleep,163.0,146,1090
2015-06-11 21:05:00,2015-06-10,21:05:00,Sleep,141.0,146,1265
2015-06-11 23:49:00,2015-06-10,23:49:00,Sleep,232.0,146,1429
2015-06-12 03:57:00,2015-06-11,03:57:00,Sleep,222.0,147,237
2015-06-12 10:00:00,2015-06-11,10:00:00,Sleep,33.0,147,600
2015-06-12 13:05:00,2015-06-11,13:05:00,Sleep,160.0,147,785
2015-06-12 19:18:00,2015-06-11,19:18:00,Sleep,193.0,147,1158
2015-06-12 23:20:00,2015-06-11,23:20:00,Sleep,172.0,147,1400
2015-06-13 03:07:00,2015-06-12,03:07:00,Sleep,202.0,148,187
2015-06-13 08:48:00,2015-06-12,08:48:00,Sleep,32.0,148,528
2015-06-13 11:50:00,2015-06-12,11:50:00,Sleep,30.0,148,710
2015-06-13 14:51:00,2015-06-12,14:51:00,Sleep,38.0,148,891
2015-06-13 18:15:00,2015-06-12,18:15:00,Sleep,399.0,148,1095
2015-06-14 01:30:00,2015-06-13,01:30:00,Sleep,316.0,149,90
2015-06-14 09:16:00,2015-06-13,09:16:00,Sleep,14.0,149,556
2015-06-14 12:40:00,2015-06-13,12:40:00,Sleep,32.0,149,760
2015-06-14 15:55:00,2015-06-13,15:55:00,Sleep,32.0,149,955
2015-06-14 18:28:00,2015-06-13,18:28:00,Sleep,170.0,149,1108
2015-06-14 21:33:00,2015-06-13,21:33:00,Sleep,214.0,149,1293
2015-06-15 01:37:00,2015-06-14,01:37:00,Sleep,211.0,150,97
2015-06-15 06:00:00,2015-06-14,06:00:00,Sleep,90.0,150,360
2015-06-15 11:16:00,2015-06-14,11:16:00,Sleep,26.0,150,676
2015-06-15 13:15:00,2015-06-14,13:15:00,Sleep,39.0,150,795
2015-06-15 16:54:00,2015-06-14,16:54:00,Sleep,29.0,150,1014
2015-06-15 19:35:00,2015-06-14,19:35:00,Sleep,162.0,150,1175
2015-06-15 22:48:00,2015-06-14,22:48:00,Sleep,126.0,150,1368
2015-06-16 01:08:00,2015-06-15,01:08:00,Sleep,147.0,151,68
2015-06-16 04:20:00,2015-06-15,04:20:00,Sleep,139.0,151,260
2015-06-16 09:11:00,2015-06-15,09:11:00,Sleep,38.0,151,551
2015-06-16 12:44:00,2015-06-15,12:44:00,Sleep,29.0,151,764
2015-06-16 16:24:00,2015-06-15,16:24:00,Sleep,37.0,151,984
2015-06-16 17:32:00,2015-06-15,17:32:00,Sleep,107.0,151,1052
2015-06-16 20:00:00,2015-06-15,20:00:00,Sleep,73.0,151,1200
2015-06-16 21:30:00,2015-06-15,21:30:00,Sleep,139.0,151,1290
2015-06-17 00:30:00,2015-06-16,00:30:00,Sleep,209.0,152,30
2015-06-17 04:35:00,2015-06-16,04:35:00,Sleep,164.0,152,275
2015-06-17 09:58:00,2015-06-16,09:58:00,Sleep,29.0,152,598
2015-06-17 12:45:00,2015-06-16,12:45:00,Sleep,31.0,152,765
2015-06-17 16:15:00,2015-06-16,16:15:00,Sleep,33.0,152,975
2015-06-17 18:29:00,2015-06-16,18:29:00,Sleep,291.0,152,1109
2015-06-18 00:00:00,2015-06-17,00:00:00,Sleep,120.0,153,0
2015-06-18 02:15:00,2015-06-17,02:15:00,Sleep,109.0,153,135
2015-06-18 04:38:00,2015-06-17,04:38:00,Sleep,166.0,153,278
2015-06-18 10:33:00,2015-06-17,10:33:00,Sleep,29.0,153,633
2015-06-18 15:12:00,2015-06-17,15:12:00,Sleep,36.0,153,912
2015-06-18 18:24:00,2015-06-17,18:24:00,Sleep,194.0,153,1104
2015-06-18 22:15:00,2015-06-17,22:15:00,Sleep,119.0,153,1335
2015-06-19 00:35:00,2015-06-18,00:35:00,Sleep,123.0,154,35
2015-06-19 03:32:00,2015-06-18,03:32:00,Sleep,96.0,154,212
2015-06-19 05:30:00,2015-06-18,05:30:00,Sleep,83.0,154,330
2015-06-19 09:47:00,2015-06-18,09:47:00,Sleep,35.0,154,587
2015-06-19 12:56:00,2015-06-18,12:56:00,Sleep,134.0,154,776
2015-06-19 19:15:00,2015-06-18,19:15:00,Sleep,177.0,154,1155
2015-06-19 22:36:00,2015-06-18,22:36:00,Sleep,159.0,154,1356
2015-06-20 02:40:00,2015-06-19,02:40:00,Sleep,101.0,155,160
2015-06-20 04:45:00,2015-06-19,04:45:00,Sleep,160.0,155,285
2015-06-20 09:44:00,2015-06-19,09:44:00,Sleep,32.0,155,584
2015-06-20 12:46:00,2015-06-19,12:46:00,Sleep,37.0,155,766
2015-06-20 17:48:00,2015-06-19,17:48:00,Sleep,151.0,155,1068
2015-06-20 21:00:00,2015-06-19,21:00:00,Sleep,48.0,155,1260
2015-06-20 22:31:00,2015-06-19,22:31:00,Sleep,76.0,155,1351
2015-06-21 00:12:00,2015-06-20,00:12:00,Sleep,121.0,156,12
2015-06-21 02:30:00,2015-06-20,02:30:00,Sleep,128.0,156,150
2015-06-21 05:10:00,2015-06-20,05:10:00,Sleep,180.0,156,310
2015-06-21 10:40:00,2015-06-20,10:40:00,Sleep,26.0,156,640
2015-06-21 13:56:00,2015-06-20,13:56:00,Sleep,27.0,156,836
2015-06-21 20:50:00,2015-06-20,20:50:00,Sleep,431.0,156,1250
2015-06-22 05:00:00,2015-06-21,05:00:00,Sleep,154.0,157,300
2015-06-22 10:12:00,2015-06-21,10:12:00,Sleep,80.0,157,612
2015-06-22 13:21:00,2015-06-21,13:21:00,Sleep,33.0,157,801
2015-06-22 16:48:00,2015-06-21,16:48:00,Sleep,41.0,157,1008
2015-06-22 19:30:00,2015-06-21,19:30:00,Sleep,321.0,157,1170
2015-06-23 01:32:00,2015-06-22,01:32:00,Sleep,368.0,158,92
2015-06-23 10:40:00,2015-06-22,10:40:00,Sleep,32.0,158,640
2015-06-23 14:12:00,2015-06-22,14:12:00,Sleep,30.0,158,852
2015-06-23 15:30:00,2015-06-22,15:30:00,Sleep,71.0,158,930
2015-06-23 18:29:00,2015-06-22,18:29:00,Sleep,232.0,158,1109
2015-06-23 22:41:00,2015-06-22,22:41:00,Sleep,200.0,158,1361
2015-06-24 02:53:00,2015-06-23,02:53:00,Sleep,302.0,159,173
2015-06-24 10:24:00,2015-06-23,10:24:00,Sleep,71.0,159,624
2015-06-24 14:02:00,2015-06-23,14:02:00,Sleep,30.0,159,842
2015-06-24 17:09:00,2015-06-23,17:09:00,Sleep,23.0,159,1029
2015-06-24 19:05:00,2015-06-23,19:05:00,Sleep,226.0,159,1145
2015-06-24 23:20:00,2015-06-23,23:20:00,Sleep,190.0,159,1400
2015-06-25 03:12:00,2015-06-24,03:12:00,Sleep,101.0,160,192
2015-06-25 05:03:00,2015-06-24,05:03:00,Sleep,152.0,160,303
2015-06-25 10:36:00,2015-06-24,10:36:00,Sleep,11.0,160,636
2015-06-25 11:40:00,2015-06-24,11:40:00,Sleep,15.0,160,700
2015-06-25 13:49:00,2015-06-24,13:49:00,Sleep,38.0,160,829
2015-06-25 16:55:00,2015-06-24,16:55:00,Sleep,29.0,160,1015
2015-06-25 19:08:00,2015-06-24,19:08:00,Sleep,186.0,160,1148
2015-06-25 22:46:00,2015-06-24,22:46:00,Sleep,273.0,160,1366
2015-06-26 04:08:00,2015-06-25,04:08:00,Sleep,180.0,161,248
2015-06-26 10:30:00,2015-06-25,10:30:00,Sleep,29.0,161,630
2015-06-26 14:04:00,2015-06-25,14:04:00,Sleep,30.0,161,844
2015-06-26 16:35:00,2015-06-25,16:35:00,Sleep,31.0,161,995
2015-06-26 19:18:00,2015-06-25,19:18:00,Sleep,151.0,161,1158
2015-06-26 22:05:00,2015-06-25,22:05:00,Sleep,120.0,161,1325
2015-06-27 00:38:00,2015-06-26,00:38:00,Sleep,105.0,162,38
2015-06-27 02:36:00,2015-06-26,02:36:00,Sleep,208.0,162,156
2015-06-27 08:16:00,2015-06-26,08:16:00,Sleep,39.0,162,496
2015-06-27 11:37:00,2015-06-26,11:37:00,Sleep,36.0,162,697
2015-06-27 15:15:00,2015-06-26,15:15:00,Sleep,32.0,162,915
2015-06-27 18:07:00,2015-06-26,18:07:00,Sleep,286.0,162,1087
2015-06-27 23:08:00,2015-06-26,23:08:00,Sleep,177.0,162,1388
2015-06-28 02:48:00,2015-06-27,02:48:00,Sleep,108.0,163,168
2015-06-28 04:50:00,2015-06-27,04:50:00,Sleep,185.0,163,290
2015-06-28 09:45:00,2015-06-27,09:45:00,Sleep,15.0,163,585
2015-06-28 12:30:00,2015-06-27,12:30:00,Sleep,15.0,163,750
2015-06-28 13:38:00,2015-06-27,13:38:00,Sleep,27.0,163,818
2015-06-28 15:18:00,2015-06-27,15:18:00,Sleep,27.0,163,918
2015-06-28 18:15:00,2015-06-27,18:15:00,Sleep,200.0,163,1095
2015-06-28 22:31:00,2015-06-27,22:31:00,Sleep,233.0,163,1351
2015-06-29 03:04:00,2015-06-28,03:04:00,Sleep,176.0,164,184
2015-06-29 09:08:00,2015-06-28,09:08:00,Sleep,35.0,164,548
2015-06-29 11:59:00,2015-06-28,11:59:00,Sleep,34.0,164,719
2015-06-29 15:35:00,2015-06-28,15:35:00,Sleep,30.0,164,935
2015-06-29 18:11:00,2015-06-28,18:11:00,Sleep,153.0,164,1091
2015-06-29 20:56:00,2015-06-28,20:56:00,Sleep,214.0,164,1256
2015-06-30 01:15:00,2015-06-29,01:15:00,Sleep,203.0,165,75
2015-06-30 05:04:00,2015-06-29,05:04:00,Sleep,155.0,165,304
2015-06-30 10:25:00,2015-06-29,10:25:00,Sleep,29.0,165,625
2015-06-30 13:27:00,2015-06-29,13:27:00,Sleep,37.0,165,807
2015-06-30 16:24:00,2015-06-29,16:24:00,Sleep,33.0,165,984
2015-06-30 18:35:00,2015-06-29,18:35:00,Sleep,115.0,165,1115
2015-06-30 20:57:00,2015-06-29,20:57:00,Sleep,285.0,165,1257
2015-07-01 03:05:00,2015-06-30,03:05:00,Sleep,85.0,166,185
2015-07-01 04:55:00,2015-06-30,04:55:00,Sleep,56.0,166,295
2015-07-01 06:08:00,2015-06-30,06:08:00,Sleep,132.0,166,368
2015-07-01 10:56:00,2015-06-30,10:56:00,Sleep,25.0,166,656
2015-07-01 14:25:00,2015-06-30,14:25:00,Sleep,35.0,166,865
2015-07-01 17:34:00,2015-06-30,17:34:00,Sleep,220.0,166,1054
2015-07-01 22:00:00,2015-06-30,22:00:00,Sleep,221.0,166,1320
2015-07-02 02:14:00,2015-07-01,02:14:00,Sleep,261.0,167,134
2015-07-02 09:00:00,2015-07-01,09:00:00,Sleep,49.0,167,540
2015-07-02 12:10:00,2015-07-01,12:10:00,Sleep,43.0,167,730
2015-07-02 15:35:00,2015-07-01,15:35:00,Sleep,30.0,167,935
2015-07-02 17:49:00,2015-07-01,17:49:00,Sleep,236.0,167,1069
2015-07-02 22:13:00,2015-07-01,22:13:00,Sleep,147.0,167,1333
2015-07-03 01:30:00,2015-07-02,01:30:00,Sleep,94.0,168,90
2015-07-03 03:20:00,2015-07-02,03:20:00,Sleep,69.0,168,200
2015-07-03 04:46:00,2015-07-02,04:46:00,Sleep,133.0,168,286
2015-07-03 10:25:00,2015-07-02,10:25:00,Sleep,29.0,168,625
2015-07-03 13:00:00,2015-07-02,13:00:00,Sleep,40.0,168,780
2015-07-03 16:00:00,2015-07-02,16:00:00,Sleep,30.0,168,960
2015-07-03 18:05:00,2015-07-02,18:05:00,Sleep,383.0,168,1085
2015-07-04 01:03:00,2015-07-03,01:03:00,Sleep,185.0,169,63
2015-07-04 07:20:00,2015-07-03,07:20:00,Sleep,10.0,169,440
2015-07-04 09:02:00,2015-07-03,09:02:00,Sleep,16.0,169,542
2015-07-04 11:39:00,2015-07-03,11:39:00,Sleep,20.0,169,699
2015-07-04 13:41:00,2015-07-03,13:41:00,Sleep,19.0,169,821
2015-07-04 17:12:00,2015-07-03,17:12:00,Sleep,203.0,169,1032
2015-07-04 21:15:00,2015-07-03,21:15:00,Sleep,286.0,169,1275
2015-07-05 02:40:00,2015-07-04,02:40:00,Sleep,140.0,170,160
2015-07-05 07:44:00,2015-07-04,07:44:00,Sleep,41.0,170,464
2015-07-05 12:18:00,2015-07-04,12:18:00,Sleep,46.0,170,738
2015-07-05 15:30:00,2015-07-04,15:30:00,Sleep,23.0,170,930
2015-07-05 18:06:00,2015-07-04,18:06:00,Sleep,200.0,170,1086
2015-07-05 21:59:00,2015-07-04,21:59:00,Sleep,185.0,170,1319
2015-07-06 01:28:00,2015-07-05,01:28:00,Sleep,204.0,171,88
2015-07-06 06:06:00,2015-07-05,06:06:00,Sleep,94.0,171,366
2015-07-06 10:13:00,2015-07-05,10:13:00,Sleep,20.0,171,613
2015-07-06 13:02:00,2015-07-05,13:02:00,Sleep,56.0,171,782
2015-07-06 16:15:00,2015-07-05,16:15:00,Sleep,29.0,171,975
2015-07-06 18:51:00,2015-07-05,18:51:00,Sleep,446.0,171,1131
2015-07-07 02:40:00,2015-07-06,02:40:00,Sleep,157.0,172,160
2015-07-07 07:54:00,2015-07-06,07:54:00,Sleep,32.0,172,474
2015-07-07 11:05:00,2015-07-06,11:05:00,Sleep,44.0,172,665
2015-07-07 13:57:00,2015-07-06,13:57:00,Sleep,30.0,172,837
2015-07-07 18:05:00,2015-07-06,18:05:00,Sleep,125.0,172,1085
2015-07-07 20:21:00,2015-07-06,20:21:00,Sleep,116.0,172,1221
2015-07-07 22:52:00,2015-07-06,22:52:00,Sleep,229.0,172,1372
2015-07-08 03:06:00,2015-07-07,03:06:00,Sleep,216.0,173,186
2015-07-08 09:18:00,2015-07-07,09:18:00,Sleep,27.0,173,558
2015-07-08 12:10:00,2015-07-07,12:10:00,Sleep,75.0,173,730
2015-07-08 16:08:00,2015-07-07,16:08:00,Sleep,58.0,173,968
2015-07-08 18:57:00,2015-07-07,18:57:00,Sleep,452.0,173,1137
2015-07-09 03:00:00,2015-07-08,03:00:00,Sleep,94.0,174,180
2015-07-09 05:10:00,2015-07-08,05:10:00,Sleep,158.0,174,310
2015-07-09 10:57:00,2015-07-08,10:57:00,Sleep,32.0,174,657
2015-07-09 14:17:00,2015-07-08,14:17:00,Sleep,25.0,174,857
2015-07-09 16:58:00,2015-07-08,16:58:00,Sleep,32.0,174,1018
2015-07-09 19:13:00,2015-07-08,19:13:00,Sleep,180.0,174,1153
2015-07-09 22:25:00,2015-07-08,22:25:00,Sleep,218.0,174,1345
2015-07-10 02:46:00,2015-07-09,02:46:00,Sleep,253.0,175,166
2015-07-10 09:46:00,2015-07-09,09:46:00,Sleep,36.0,175,586
2015-07-10 13:37:00,2015-07-09,13:37:00,Sleep,23.0,175,817
2015-07-10 14:13:00,2015-07-09,14:13:00,Sleep,82.0,175,853
2015-07-10 18:35:00,2015-07-09,18:35:00,Sleep,220.0,175,1115
2015-07-10 23:30:00,2015-07-09,23:30:00,Sleep,180.0,175,1410
2015-07-11 02:56:00,2015-07-10,02:56:00,Sleep,309.0,176,176
2015-07-11 10:34:00,2015-07-10,10:34:00,Sleep,30.0,176,634
2015-07-11 13:43:00,2015-07-10,13:43:00,Sleep,35.0,176,823
2015-07-11 18:40:00,2015-07-10,18:40:00,Sleep,366.0,176,1120
2015-07-12 01:30:00,2015-07-11,01:30:00,Sleep,298.0,177,90
2015-07-12 08:52:00,2015-07-11,08:52:00,Sleep,34.0,177,532
2015-07-12 12:15:00,2015-07-11,12:15:00,Sleep,23.0,177,735
2015-07-12 15:11:00,2015-07-11,15:11:00,Sleep,34.0,177,911
2015-07-12 18:07:00,2015-07-11,18:07:00,Sleep,163.0,177,1087
2015-07-12 21:15:00,2015-07-11,21:15:00,Sleep,100.0,177,1275
2015-07-12 23:07:00,2015-07-11,23:07:00,Sleep,70.0,177,1387
2015-07-13 00:41:00,2015-07-12,00:41:00,Sleep,328.0,178,41
2015-07-13 08:45:00,2015-07-12,08:45:00,Sleep,32.0,178,525
2015-07-13 12:10:00,2015-07-12,12:10:00,Sleep,29.0,178,730
2015-07-13 13:25:00,2015-07-12,13:25:00,Sleep,29.0,178,805
2015-07-13 16:09:00,2015-07-12,16:09:00,Sleep,30.0,178,969
2015-07-13 18:34:00,2015-07-12,18:34:00,Sleep,353.0,178,1114
2015-07-14 00:50:00,2015-07-13,00:50:00,Sleep,119.0,179,50
2015-07-14 03:30:00,2015-07-13,03:30:00,Sleep,230.0,179,210
2015-07-14 10:03:00,2015-07-13,10:03:00,Sleep,23.0,179,603
2015-07-14 11:30:00,2015-07-13,11:30:00,Sleep,39.0,179,690
2015-07-14 14:50:00,2015-07-13,14:50:00,Sleep,28.0,179,890
2015-07-14 18:34:00,2015-07-13,18:34:00,Sleep,268.0,179,1114
2015-07-14 23:44:00,2015-07-13,23:44:00,Sleep,184.0,179,1424
2015-07-15 03:22:00,2015-07-14,03:22:00,Sleep,165.0,180,202
2015-07-15 08:31:00,2015-07-14,08:31:00,Sleep,29.0,180,511
2015-07-15 13:10:00,2015-07-14,13:10:00,Sleep,85.0,180,790
2015-07-15 16:39:00,2015-07-14,16:39:00,Sleep,23.0,180,999
2015-07-15 19:03:00,2015-07-14,19:03:00,Sleep,216.0,180,1143
2015-07-15 23:12:00,2015-07-14,23:12:00,Sleep,152.0,180,1392
2015-07-16 02:29:00,2015-07-15,02:29:00,Sleep,265.0,181,149
2015-07-16 09:51:00,2015-07-15,09:51:00,Sleep,27.0,181,591
2015-07-16 13:06:00,2015-07-15,13:06:00,Sleep,39.0,181,786
2015-07-16 16:39:00,2015-07-15,16:39:00,Sleep,30.0,181,999
2015-07-16 17:53:00,2015-07-15,17:53:00,Sleep,11.0,181,1073
2015-07-16 19:08:00,2015-07-15,19:08:00,Sleep,85.0,181,1148
2015-07-16 20:51:00,2015-07-15,20:51:00,Sleep,172.0,181,1251
2015-07-17 00:01:00,2015-07-16,00:01:00,Sleep,83.0,182,1
2015-07-17 01:31:00,2015-07-16,01:31:00,Sleep,46.0,182,91
2015-07-17 02:31:00,2015-07-16,02:31:00,Sleep,56.0,182,151
2015-07-17 04:10:00,2015-07-16,04:10:00,Sleep,150.0,182,250
2015-07-17 09:28:00,2015-07-16,09:28:00,Sleep,31.0,182,568
2015-07-17 12:48:00,2015-07-16,12:48:00,Sleep,33.0,182,768
2015-07-17 16:23:00,2015-07-16,16:23:00,Sleep,38.0,182,983
2015-07-17 18:54:00,2015-07-16,18:54:00,Sleep,45.0,182,1134
2015-07-17 19:55:00,2015-07-16,19:55:00,Sleep,305.0,182,1195
2015-07-18 01:16:00,2015-07-17,01:16:00,Sleep,171.0,183,76
2015-07-18 05:01:00,2015-07-17,05:01:00,Sleep,144.0,183,301
2015-07-18 10:49:00,2015-07-17,10:49:00,Sleep,29.0,183,649
2015-07-18 13:50:00,2015-07-17,13:50:00,Sleep,65.0,183,830
2015-07-18 18:19:00,2015-07-17,18:19:00,Sleep,97.0,183,1099
2015-07-18 20:14:00,2015-07-17,20:14:00,Sleep,123.0,183,1214
2015-07-18 22:36:00,2015-07-17,22:36:00,Sleep,235.0,183,1356
2015-07-19 03:14:00,2015-07-18,03:14:00,Sleep,117.0,184,194
2015-07-19 05:25:00,2015-07-18,05:25:00,Sleep,197.0,184,325
2015-07-19 15:38:00,2015-07-18,15:38:00,Sleep,39.0,184,938
2015-07-19 18:30:00,2015-07-18,18:30:00,Sleep,279.0,184,1110
2015-07-19 23:28:00,2015-07-18,23:28:00,Sleep,202.0,184,1408
2015-07-20 03:23:00,2015-07-19,03:23:00,Sleep,194.0,185,203
2015-07-20 09:06:00,2015-07-19,09:06:00,Sleep,36.0,185,546
2015-07-20 13:24:00,2015-07-19,13:24:00,Sleep,30.0,185,804
2015-07-20 15:53:00,2015-07-19,15:53:00,Sleep,26.0,185,953
2015-07-20 18:40:00,2015-07-19,18:40:00,Sleep,445.0,185,1120
2015-07-21 02:40:00,2015-07-20,02:40:00,Sleep,214.0,186,160
2015-07-21 08:59:00,2015-07-20,08:59:00,Sleep,63.0,186,539
2015-07-21 12:36:00,2015-07-20,12:36:00,Sleep,28.0,186,756
2015-07-21 15:55:00,2015-07-20,15:55:00,Sleep,34.0,186,955
2015-07-21 18:10:00,2015-07-20,18:10:00,Sleep,243.0,186,1090
2015-07-21 22:34:00,2015-07-20,22:34:00,Sleep,181.0,186,1354
2015-07-22 02:18:00,2015-07-21,02:18:00,Sleep,157.0,187,138
2015-07-22 05:11:00,2015-07-21,05:11:00,Sleep,133.0,187,311
2015-07-22 09:48:00,2015-07-21,09:48:00,Sleep,72.0,187,588
2015-07-22 13:50:00,2015-07-21,13:50:00,Sleep,56.0,187,830
2015-07-22 17:02:00,2015-07-21,17:02:00,Sleep,27.0,187,1022
2015-07-22 18:43:00,2015-07-21,18:43:00,Sleep,219.0,187,1123
2015-07-22 23:20:00,2015-07-21,23:20:00,Sleep,221.0,187,1400
2015-07-23 03:37:00,2015-07-22,03:37:00,Sleep,218.0,188,217
2015-07-23 10:09:00,2015-07-22,10:09:00,Sleep,60.0,188,609
2015-07-23 14:30:00,2015-07-22,14:30:00,Sleep,30.0,188,870
2015-07-23 18:43:00,2015-07-22,18:43:00,Sleep,213.0,188,1123
2015-07-23 22:45:00,2015-07-22,22:45:00,Sleep,238.0,188,1365
2015-07-24 03:33:00,2015-07-23,03:33:00,Sleep,243.0,189,213
2015-07-24 10:37:00,2015-07-23,10:37:00,Sleep,23.0,189,637
2015-07-24 13:18:00,2015-07-23,13:18:00,Sleep,25.0,189,798
2015-07-24 16:08:00,2015-07-23,16:08:00,Sleep,40.0,189,968
2015-07-24 18:24:00,2015-07-23,18:24:00,Sleep,234.0,189,1104
2015-07-24 22:38:00,2015-07-23,22:38:00,Sleep,241.0,189,1358
2015-07-25 03:30:00,2015-07-24,03:30:00,Sleep,195.0,190,210
2015-07-25 10:04:00,2015-07-24,10:04:00,Sleep,30.0,190,604
2015-07-25 13:59:00,2015-07-24,13:59:00,Sleep,78.0,190,839
2015-07-25 18:21:00,2015-07-24,18:21:00,Sleep,130.0,190,1101
2015-07-25 21:10:00,2015-07-24,21:10:00,Sleep,108.0,190,1270
2015-07-25 23:17:00,2015-07-24,23:17:00,Sleep,75.0,190,1397
2015-07-26 00:57:00,2015-07-25,00:57:00,Sleep,182.0,191,57
2015-07-26 04:30:00,2015-07-25,04:30:00,Sleep,100.0,191,270
2015-07-26 08:34:00,2015-07-25,08:34:00,Sleep,66.0,191,514
2015-07-26 14:47:00,2015-07-25,14:47:00,Sleep,21.0,191,887
2015-07-26 18:14:00,2015-07-25,18:14:00,Sleep,206.0,191,1094
