,Date,Time,Finish,Duration
2018-05-07 23:37:00,2018-05-07,23:37:00,2018-05-08 02:43:00,186.0
2018-05-08 03:02:00,2018-05-08,03:02:00,2018-05-08 05:15:00,133.0
2018-05-08 08:10:00,2018-05-08,08:10:00,2018-05-08 08:50:00,40.0
2018-05-08 11:30:00,2018-05-08,11:30:00,2018-05-08 11:44:00,14.0
2018-05-08 12:53:00,2018-05-08,12:53:00,2018-05-08 13:33:00,40.0
2018-05-08 15:53:00,2018-05-08,15:53:00,2018-05-08 17:13:00,80.0
2018-05-08 19:00:00,2018-05-08,19:00:00,2018-05-08 21:38:00,158.0
2018-05-08 21:46:00,2018-05-08,21:46:00,2018-05-08 23:47:00,121.0
2018-05-09 00:05:00,2018-05-09,00:05:00,2018-05-09 01:32:00,87.0
2018-05-09 01:48:00,2018-05-09,01:48:00,2018-05-09 01:58:00,10.0
2018-05-09 02:06:00,2018-05-09,02:06:00,2018-05-09 04:00:00,114.0
2018-05-09 04:10:00,2018-05-09,04:10:00,2018-05-09 06:03:00,113.0
2018-05-09 10:24:00,2018-05-09,10:24:00,2018-05-09 10:57:00,33.0
2018-05-09 13:06:00,2018-05-09,13:06:00,2018-05-09 17:45:00,279.0
2018-05-09 20:02:00,2018-05-09,20:02:00,2018-05-09 22:37:00,155.0
2018-05-09 22:56:00,2018-05-09,22:56:00,2018-05-10 00:14:00,78.0
2018-05-10 01:01:00,2018-05-10,01:01:00,2018-05-10 03:02:00,121.0
2018-05-10 03:39:00,2018-05-10,03:39:00,2018-05-10 05:02:00,83.0
2018-05-10 09:20:00,2018-05-10,09:20:00,2018-05-10 09:50:00,30.0
2018-05-10 17:35:00,2018-05-10,17:35:00,2018-05-10 18:15:00,40.0
2018-05-10 19:47:00,2018-05-10,19:47:00,2018-05-10 22:35:00,168.0
2018-05-10 22:59:00,2018-05-10,22:59:00,2018-05-11 02:12:00,193.0
2018-05-11 02:32:00,2018-05-11,02:32:00,2018-05-11 04:54:00,142.0
2018-05-11 06:55:00,2018-05-11,06:55:00,2018-05-11 07:25:00,30.0
2018-05-11 11:27:00,2018-05-11,11:27:00,2018-05-11 12:17:00,50.0
2018-05-11 20:08:00,2018-05-11,20:08:00,2018-05-11 23:45:00,217.0
2018-05-12 00:10:00,2018-05-12,00:10:00,2018-05-12 03:00:00,170.0
2018-05-12 04:00:00,2018-05-12,04:00:00,2018-05-12 07:41:00,221.0
2018-05-12 10:55:00,2018-05-12,10:55:00,2018-05-12 11:28:00,33.0
2018-05-12 15:07:00,2018-05-12,15:07:00,2018-05-12 15:38:00,31.0
2018-05-12 18:47:00,2018-05-12,18:47:00,2018-05-12 19:26:00,39.0
2018-05-12 21:59:00,2018-05-12,21:59:00,2018-05-13 01:51:00,232.0
2018-05-13 02:12:00,2018-05-13,02:12:00,2018-05-13 03:31:00,79.0
2018-05-13 03:55:00,2018-05-13,03:55:00,2018-05-13 05:43:00,108.0
2018-05-13 08:25:00,2018-05-13,08:25:00,2018-05-13 08:59:00,34.0
2018-05-13 12:15:00,2018-05-13,12:15:00,2018-05-13 13:15:00,60.0
2018-05-13 16:34:00,2018-05-13,16:34:00,2018-05-13 17:32:00,58.0
2018-05-13 18:56:00,2018-05-13,18:56:00,2018-05-14 00:38:00,342.0
2018-05-14 00:55:00,2018-05-14,00:55:00,2018-05-14 02:17:00,82.0
2018-05-14 02:29:00,2018-05-14,02:29:00,2018-05-14 05:24:00,175.0
2018-05-14 07:18:00,2018-05-14,07:18:00,2018-05-14 07:53:00,35.0
2018-05-14 14:00:00,2018-05-14,14:00:00,2018-05-14 14:30:00,30.0
2018-05-14 18:04:00,2018-05-14,18:04:00,2018-05-14 22:28:00,264.0
2018-05-14 22:50:00,2018-05-14,22:50:00,2018-05-15 01:27:00,157.0
2018-05-15 01:46:00,2018-05-15,01:46:00,2018-05-15 06:26:00,280.0
2018-05-15 08:09:00,2018-05-15,08:09:00,2018-05-15 09:25:00,76.0
2018-05-15 13:27:00,2018-05-15,13:27:00,2018-05-15 15:00:00,93.0
2018-05-15 18:44:00,2018-05-15,18:44:00,2018-05-15 19:22:00,38.0
2018-05-15 19:32:00,2018-05-15,19:32:00,2018-05-15 20:16:00,44.0
2018-05-15 20:32:00,2018-05-15,20:32:00,2018-05-15 21:50:00,78.0
2018-05-15 21:59:00,2018-05-15,21:59:00,2018-05-15 22:59:00,60.0
2018-05-15 23:18:00,2018-05-15,23:18:00,2018-05-16 00:44:00,86.0
2018-05-16 00:58:00,2018-05-16,00:58:00,2018-05-16 04:42:00,224.0
2018-05-16 04:58:00,2018-05-16,04:58:00,2018-05-16 06:56:00,118.0
2018-05-16 12:30:00,2018-05-16,12:30:00,2018-05-16 13:31:00,61.0
2018-05-16 18:59:00,2018-05-16,18:59:00,2018-05-16 19:29:00,30.0
2018-05-16 19:36:00,2018-05-16,19:36:00,2018-05-16 21:33:00,117.0
2018-05-16 22:37:00,2018-05-16,22:37:00,2018-05-17 00:56:00,139.0
2018-05-17 01:31:00,2018-05-17,01:31:00,2018-05-17 03:05:00,94.0
2018-05-17 03:22:00,2018-05-17,03:22:00,2018-05-17 05:11:00,109.0
2018-05-17 12:57:00,2018-05-17,12:57:00,2018-05-17 14:10:00,73.0
2018-05-17 17:20:00,2018-05-17,17:20:00,2018-05-17 17:59:00,39.0
2018-05-17 19:24:00,2018-05-17,19:24:00,2018-05-17 22:54:00,210.0
2018-05-17 23:10:00,2018-05-17,23:10:00,2018-05-18 01:24:00,134.0
2018-05-18 01:48:00,2018-05-18,01:48:00,2018-05-18 02:59:00,71.0
2018-05-18 03:34:00,2018-05-18,03:34:00,2018-05-18 04:45:00,71.0
2018-05-18 05:10:00,2018-05-18,05:10:00,2018-05-18 07:46:00,156.0
2018-05-18 11:45:00,2018-05-18,11:45:00,2018-05-18 12:14:00,29.0
2018-05-18 15:11:00,2018-05-18,15:11:00,2018-05-18 15:39:00,28.0
2018-05-18 19:13:00,2018-05-18,19:13:00,2018-05-18 22:19:00,186.0
2018-05-18 22:43:00,2018-05-18,22:43:00,2018-05-19 01:07:00,144.0
2018-05-19 02:45:00,2018-05-19,02:45:00,2018-05-19 04:47:00,122.0
2018-05-19 05:15:00,2018-05-19,05:15:00,2018-05-19 06:38:00,83.0
2018-05-19 10:30:00,2018-05-19,10:30:00,2018-05-19 11:00:00,30.0
2018-05-19 14:00:00,2018-05-19,14:00:00,2018-05-19 14:30:00,30.0
2018-05-19 17:43:00,2018-05-19,17:43:00,2018-05-19 18:06:00,23.0
2018-05-19 19:32:00,2018-05-19,19:32:00,2018-05-19 20:36:00,64.0
2018-05-19 20:56:00,2018-05-19,20:56:00,2018-05-20 00:52:00,236.0
2018-05-20 01:04:00,2018-05-20,01:04:00,2018-05-20 03:15:00,131.0
2018-05-20 03:36:00,2018-05-20,03:36:00,2018-05-20 05:51:00,135.0
2018-05-20 08:57:00,2018-05-20,08:57:00,2018-05-20 09:22:00,25.0
2018-05-20 13:10:00,2018-05-20,13:10:00,2018-05-20 14:35:00,85.0
2018-05-20 18:26:00,2018-05-20,18:26:00,2018-05-20 18:51:00,25.0
2018-05-20 19:03:00,2018-05-20,19:03:00,2018-05-20 19:57:00,54.0
2018-05-20 20:37:00,2018-05-20,20:37:00,2018-05-20 22:40:00,123.0
2018-05-20 23:23:00,2018-05-20,23:23:00,2018-05-21 02:07:00,164.0
2018-05-21 02:28:00,2018-05-21,02:28:00,2018-05-21 03:28:00,60.0
2018-05-21 03:41:00,2018-05-21,03:41:00,2018-05-21 04:45:00,64.0
2018-05-21 05:01:00,2018-05-21,05:01:00,2018-05-21 05:50:00,49.0
2018-05-21 13:30:00,2018-05-21,13:30:00,2018-05-21 14:00:00,30.0
2018-05-21 14:20:00,2018-05-21,14:20:00,2018-05-21 15:55:00,95.0
2018-05-21 18:52:00,2018-05-21,18:52:00,2018-05-21 21:16:00,144.0
2018-05-21 21:52:00,2018-05-21,21:52:00,2018-05-22 00:17:00,145.0
2018-05-22 00:50:00,2018-05-22,00:50:00,2018-05-22 02:40:00,110.0
2018-05-22 03:13:00,2018-05-22,03:13:00,2018-05-22 04:54:00,101.0
2018-05-22 05:16:00,2018-05-22,05:16:00,2018-05-22 06:16:00,60.0
2018-05-22 09:42:00,2018-05-22,09:42:00,2018-05-22 10:16:00,34.0
2018-05-22 14:17:00,2018-05-22,14:17:00,2018-05-22 14:44:00,27.0
2018-05-22 17:34:00,2018-05-22,17:34:00,2018-05-22 17:59:00,25.0
2018-05-22 18:08:00,2018-05-22,18:08:00,2018-05-22 21:22:00,194.0
2018-05-22 22:09:00,2018-05-22,22:09:00,2018-05-23 01:23:00,194.0
2018-05-23 01:33:00,2018-05-23,01:33:00,2018-05-23 03:07:00,94.0
2018-05-23 03:21:00,2018-05-23,03:21:00,2018-05-23 03:48:00,27.0
2018-05-23 04:05:00,2018-05-23,04:05:00,2018-05-23 05:07:00,62.0
2018-05-23 05:10:00,2018-05-23,05:10:00,2018-05-23 07:16:00,126.0
2018-05-23 10:15:00,2018-05-23,10:15:00,2018-05-23 10:39:00,24.0
2018-05-23 13:37:00,2018-05-23,13:37:00,2018-05-23 14:04:00,27.0
2018-05-23 16:00:00,2018-05-23,16:00:00,2018-05-23 16:45:00,45.0
2018-05-23 19:40:00,2018-05-23,19:40:00,2018-05-23 22:37:00,177.0
2018-05-24 01:46:00,2018-05-24,01:46:00,2018-05-24 03:34:00,108.0
2018-05-24 03:59:00,2018-05-24,03:59:00,2018-05-24 04:56:00,57.0
2018-05-24 05:03:00,2018-05-24,05:03:00,2018-05-24 06:30:00,87.0
2018-05-24 13:28:00,2018-05-24,13:28:00,2018-05-24 14:55:00,87.0
2018-05-24 17:02:00,2018-05-24,17:02:00,2018-05-24 17:30:00,28.0
2018-05-24 19:08:00,2018-05-24,19:08:00,2018-05-24 20:40:00,92.0
2018-05-24 20:59:00,2018-05-24,20:59:00,2018-05-24 22:57:00,118.0
2018-05-24 23:07:00,2018-05-24,23:07:00,2018-05-25 00:10:00,63.0
2018-05-25 00:19:00,2018-05-25,00:19:00,2018-05-25 01:37:00,78.0
2018-05-25 01:49:00,2018-05-25,01:49:00,2018-05-25 02:20:00,31.0
2018-05-25 02:54:00,2018-05-25,02:54:00,2018-05-25 05:19:00,145.0
2018-05-25 14:07:00,2018-05-25,14:07:00,2018-05-25 15:30:00,83.0
2018-05-25 18:53:00,2018-05-25,18:53:00,2018-05-25 19:23:00,30.0
2018-05-25 19:45:00,2018-05-25,19:45:00,2018-05-25 21:07:00,82.0
2018-05-25 21:18:00,2018-05-25,21:18:00,2018-05-25 23:03:00,105.0
2018-05-25 23:18:00,2018-05-25,23:18:00,2018-05-26 02:24:00,186.0
2018-05-26 02:34:00,2018-05-26,02:34:00,2018-05-26 05:10:00,156.0
2018-05-26 05:23:00,2018-05-26,05:23:00,2018-05-26 08:33:00,190.0
2018-05-26 12:55:00,2018-05-26,12:55:00,2018-05-26 13:35:00,40.0
2018-05-26 17:45:00,2018-05-26,17:45:00,2018-05-26 18:59:00,74.0
2018-05-26 19:06:00,2018-05-26,19:06:00,2018-05-26 20:08:00,62.0
2018-05-26 20:24:00,2018-05-26,20:24:00,2018-05-26 23:12:00,168.0
2018-05-26 23:24:00,2018-05-26,23:24:00,2018-05-27 01:28:00,124.0
2018-05-27 01:41:00,2018-05-27,01:41:00,2018-05-27 03:54:00,133.0
2018-05-27 04:35:00,2018-05-27,04:35:00,2018-05-27 07:44:00,189.0
2018-05-27 11:18:00,2018-05-27,11:18:00,2018-05-27 11:53:00,35.0
2018-05-27 14:39:00,2018-05-27,14:39:00,2018-05-27 15:49:00,70.0
2018-05-27 20:17:00,2018-05-27,20:17:00,2018-05-28 00:21:00,244.0
2018-05-28 00:37:00,2018-05-28,00:37:00,2018-05-28 02:28:00,111.0
2018-05-28 02:46:00,2018-05-28,02:46:00,2018-05-28 05:56:00,190.0
2018-05-28 11:34:00,2018-05-28,11:34:00,2018-05-28 12:11:00,37.0
2018-05-28 14:59:00,2018-05-28,14:59:00,2018-05-28 16:22:00,83.0
2018-05-28 18:55:00,2018-05-28,18:55:00,2018-05-28 19:35:00,40.0
2018-05-28 21:51:00,2018-05-28,21:51:00,2018-05-29 00:30:00,159.0
2018-05-29 00:40:00,2018-05-29,00:40:00,2018-05-29 03:08:00,148.0
2018-05-29 03:20:00,2018-05-29,03:20:00,2018-05-29 05:39:00,139.0
2018-05-29 08:47:00,2018-05-29,08:47:00,2018-05-29 10:21:00,94.0
2018-05-29 13:09:00,2018-05-29,13:09:00,2018-05-29 13:31:00,22.0
2018-05-29 16:32:00,2018-05-29,16:32:00,2018-05-29 17:32:00,60.0
2018-05-29 20:05:00,2018-05-29,20:05:00,2018-05-29 22:04:00,119.0
2018-05-29 22:14:00,2018-05-29,22:14:00,2018-05-30 01:33:00,199.0
2018-05-30 01:44:00,2018-05-30,01:44:00,2018-05-30 04:05:00,141.0
2018-05-30 04:16:00,2018-05-30,04:16:00,2018-05-30 06:41:00,145.0
2018-05-30 10:25:00,2018-05-30,10:25:00,2018-05-30 10:53:00,28.0
2018-05-30 15:06:00,2018-05-30,15:06:00,2018-05-30 15:40:00,34.0
2018-05-30 16:05:00,2018-05-30,16:05:00,2018-05-30 16:14:00,9.0
2018-05-30 18:45:00,2018-05-30,18:45:00,2018-05-30 19:32:00,47.0
2018-05-30 19:50:00,2018-05-30,19:50:00,2018-05-30 23:12:00,202.0
2018-05-30 23:40:00,2018-05-30,23:40:00,2018-05-31 01:03:00,83.0
2018-05-31 01:17:00,2018-05-31,01:17:00,2018-05-31 04:42:00,205.0
2018-05-31 04:59:00,2018-05-31,04:59:00,2018-05-31 06:40:00,101.0
2018-05-31 09:43:00,2018-05-31,09:43:00,2018-05-31 10:07:00,24.0
2018-05-31 20:15:00,2018-05-31,20:15:00,2018-06-01 04:36:00,501.0
2018-06-01 05:36:00,2018-06-01,05:36:00,2018-06-01 08:05:00,149.0
2018-06-01 10:35:00,2018-06-01,10:35:00,2018-06-01 11:13:00,38.0
2018-06-01 16:29:00,2018-06-01,16:29:00,2018-06-01 16:55:00,26.0
2018-06-01 19:16:00,2018-06-01,19:16:00,2018-06-01 19:54:00,38.0
2018-06-01 20:07:00,2018-06-01,20:07:00,2018-06-01 22:08:00,121.0
2018-06-01 22:33:00,2018-06-01,22:33:00,2018-06-02 01:03:00,150.0
2018-06-02 01:11:00,2018-06-02,01:11:00,2018-06-02 03:23:00,132.0
2018-06-02 03:56:00,2018-06-02,03:56:00,2018-06-02 06:08:00,132.0
2018-06-02 09:02:00,2018-06-02,09:02:00,2018-06-02 09:28:00,26.0
2018-06-02 12:56:00,2018-06-02,12:56:00,2018-06-02 13:44:00,48.0
2018-06-02 17:30:00,2018-06-02,17:30:00,2018-06-02 18:05:00,35.0
2018-06-02 19:54:00,2018-06-02,19:54:00,2018-06-02 20:53:00,59.0
2018-06-02 21:16:00,2018-06-02,21:16:00,2018-06-02 22:00:00,44.0
2018-06-02 22:12:00,2018-06-02,22:12:00,2018-06-03 00:45:00,153.0
2018-06-03 01:03:00,2018-06-03,01:03:00,2018-06-03 04:44:00,221.0
2018-06-03 04:47:00,2018-06-03,04:47:00,2018-06-03 06:44:00,117.0
2018-06-03 07:07:00,2018-06-03,07:07:00,2018-06-03 08:30:00,83.0
2018-06-03 13:07:00,2018-06-03,13:07:00,2018-06-03 14:14:00,67.0
2018-06-03 18:23:00,2018-06-03,18:23:00,2018-06-03 18:50:00,27.0
2018-06-03 19:15:00,2018-06-03,19:15:00,2018-06-03 22:48:00,213.0
2018-06-03 23:11:00,2018-06-03,23:11:00,2018-06-04 02:04:00,173.0
2018-06-04 02:19:00,2018-06-04,02:19:00,2018-06-04 04:39:00,140.0
2018-06-04 05:16:00,2018-06-04,05:16:00,2018-06-04 07:34:00,138.0
2018-06-04 12:31:00,2018-06-04,12:31:00,2018-06-04 12:57:00,26.0
2018-06-04 16:14:00,2018-06-04,16:14:00,2018-06-04 17:51:00,97.0
2018-06-04 20:21:00,2018-06-04,20:21:00,2018-06-04 22:42:00,141.0
2018-06-04 23:10:00,2018-06-04,23:10:00,2018-06-05 02:33:00,203.0
2018-06-05 02:48:00,2018-06-05,02:48:00,2018-06-05 03:23:00,35.0
2018-06-05 03:34:00,2018-06-05,03:34:00,2018-06-05 06:34:00,180.0
2018-06-05 08:40:00,2018-06-05,08:40:00,2018-06-05 10:22:00,102.0
2018-06-05 13:52:00,2018-06-05,13:52:00,2018-06-05 14:20:00,28.0
2018-06-05 18:32:00,2018-06-05,18:32:00,2018-06-05 19:00:00,28.0
2018-06-05 19:13:00,2018-06-05,19:13:00,2018-06-05 19:57:00,44.0
2018-06-05 20:20:00,2018-06-05,20:20:00,2018-06-05 20:53:00,33.0
2018-06-05 21:13:00,2018-06-05,21:13:00,2018-06-06 01:31:00,258.0
2018-06-06 03:48:00,2018-06-06,03:48:00,2018-06-06 06:44:00,176.0
2018-06-06 09:41:00,2018-06-06,09:41:00,2018-06-06 10:09:00,28.0
2018-06-06 14:47:00,2018-06-06,14:47:00,2018-06-06 15:09:00,22.0
2018-06-06 18:34:00,2018-06-06,18:34:00,2018-06-06 19:03:00,29.0
2018-06-06 19:14:00,2018-06-06,19:14:00,2018-06-07 02:05:00,411.0
2018-06-07 02:32:00,2018-06-07,02:32:00,2018-06-07 05:09:00,157.0
2018-06-07 18:00:00,2018-06-07,18:00:00,2018-06-07 18:29:00,29.0
2018-06-07 19:12:00,2018-06-07,19:12:00,2018-06-08 01:31:00,379.0
2018-06-08 01:53:00,2018-06-08,01:53:00,2018-06-08 04:46:00,173.0
2018-06-08 11:23:00,2018-06-08,11:23:00,2018-06-08 11:53:00,30.0
2018-06-08 12:20:00,2018-06-08,12:20:00,2018-06-08 12:45:00,25.0
2018-06-08 14:10:00,2018-06-08,14:10:00,2018-06-08 14:40:00,30.0
2018-06-08 18:31:00,2018-06-08,18:31:00,2018-06-08 18:59:00,28.0
2018-06-08 19:09:00,2018-06-08,19:09:00,2018-06-08 23:20:00,251.0
2018-06-08 23:46:00,2018-06-08,23:46:00,2018-06-09 03:52:00,246.0
2018-06-09 06:45:00,2018-06-09,06:45:00,2018-06-09 07:52:00,67.0
2018-06-09 12:15:00,2018-06-09,12:15:00,2018-06-09 12:40:00,25.0
2018-06-09 14:53:00,2018-06-09,14:53:00,2018-06-09 15:18:00,25.0
2018-06-09 18:11:00,2018-06-09,18:11:00,2018-06-09 21:29:00,198.0
2018-06-09 21:45:00,2018-06-09,21:45:00,2018-06-09 22:51:00,66.0
2018-06-09 23:23:00,2018-06-09,23:23:00,2018-06-09 23:55:00,32.0
2018-06-10 00:27:00,2018-06-10,00:27:00,2018-06-10 01:53:00,86.0
2018-06-10 02:07:00,2018-06-10,02:07:00,2018-06-10 02:56:00,49.0
2018-06-10 03:10:00,2018-06-10,03:10:00,2018-06-10 05:38:00,148.0
2018-06-10 05:49:00,2018-06-10,05:49:00,2018-06-10 06:41:00,52.0
2018-06-10 06:54:00,2018-06-10,06:54:00,2018-06-10 07:29:00,35.0
2018-06-10 11:25:00,2018-06-10,11:25:00,2018-06-10 11:46:00,21.0
2018-06-10 11:51:00,2018-06-10,11:51:00,2018-06-10 12:56:00,65.0
2018-06-10 16:28:00,2018-06-10,16:28:00,2018-06-10 16:52:00,24.0
2018-06-10 19:01:00,2018-06-10,19:01:00,2018-06-10 20:37:00,96.0
2018-06-10 20:48:00,2018-06-10,20:48:00,2018-06-10 22:52:00,124.0
2018-06-10 23:03:00,2018-06-10,23:03:00,2018-06-11 01:19:00,136.0
2018-06-11 01:40:00,2018-06-11,01:40:00,2018-06-11 02:30:00,50.0
2018-06-11 03:15:00,2018-06-11,03:15:00,2018-06-11 05:35:00,140.0
2018-06-11 05:58:00,2018-06-11,05:58:00,2018-06-11 07:54:00,116.0
2018-06-11 14:51:00,2018-06-11,14:51:00,2018-06-11 16:50:00,119.0
2018-06-11 19:09:00,2018-06-11,19:09:00,2018-06-11 21:06:00,117.0
2018-06-11 21:14:00,2018-06-11,21:14:00,2018-06-11 22:37:00,83.0
2018-06-11 22:57:00,2018-06-11,22:57:00,2018-06-12 00:12:00,75.0
2018-06-12 00:23:00,2018-06-12,00:23:00,2018-06-12 00:52:00,29.0
2018-06-12 02:43:00,2018-06-12,02:43:00,2018-06-12 06:40:00,237.0
2018-06-12 10:46:00,2018-06-12,10:46:00,2018-06-12 12:48:00,122.0
2018-06-12 16:50:00,2018-06-12,16:50:00,2018-06-12 17:09:00,19.0
2018-06-12 18:33:00,2018-06-12,18:33:00,2018-06-12 19:01:00,28.0
2018-06-12 19:27:00,2018-06-12,19:27:00,2018-06-12 22:43:00,196.0
2018-06-12 22:51:00,2018-06-12,22:51:00,2018-06-12 23:51:00,60.0
2018-06-13 00:42:00,2018-06-13,00:42:00,2018-06-13 02:08:00,86.0
2018-06-13 02:22:00,2018-06-13,02:22:00,2018-06-13 03:36:00,74.0
2018-06-13 03:46:00,2018-06-13,03:46:00,2018-06-13 07:28:00,222.0
2018-06-13 11:33:00,2018-06-13,11:33:00,2018-06-13 12:16:00,43.0
2018-06-13 15:06:00,2018-06-13,15:06:00,2018-06-13 15:40:00,34.0
2018-06-13 18:49:00,2018-06-13,18:49:00,2018-06-13 19:22:00,33.0
2018-06-13 19:37:00,2018-06-13,19:37:00,2018-06-13 22:34:00,177.0
2018-06-13 22:41:00,2018-06-13,22:41:00,2018-06-14 00:36:00,115.0
2018-06-14 00:48:00,2018-06-14,00:48:00,2018-06-14 03:07:00,139.0
2018-06-14 04:00:00,2018-06-14,04:00:00,2018-06-14 08:00:00,240.0
2018-06-14 11:13:00,2018-06-14,11:13:00,2018-06-14 14:25:00,192.0
2018-06-14 18:40:00,2018-06-14,18:40:00,2018-06-14 20:04:00,84.0
2018-06-14 20:17:00,2018-06-14,20:17:00,2018-06-14 21:25:00,68.0
2018-06-14 21:38:00,2018-06-14,21:38:00,2018-06-15 00:03:00,145.0
2018-06-15 00:25:00,2018-06-15,00:25:00,2018-06-15 01:37:00,72.0
2018-06-15 01:46:00,2018-06-15,01:46:00,2018-06-15 04:40:00,174.0
2018-06-15 05:59:00,2018-06-15,05:59:00,2018-06-15 08:03:00,124.0
2018-06-15 11:10:00,2018-06-15,11:10:00,2018-06-15 13:46:00,156.0
2018-06-15 17:23:00,2018-06-15,17:23:00,2018-06-15 18:29:00,66.0
2018-06-15 18:55:00,2018-06-15,18:55:00,2018-06-15 22:29:00,214.0
2018-06-15 22:56:00,2018-06-15,22:56:00,2018-06-16 02:19:00,203.0
2018-06-16 03:30:00,2018-06-16,03:30:00,2018-06-16 06:09:00,159.0
2018-06-16 09:46:00,2018-06-16,09:46:00,2018-06-16 11:40:00,114.0
2018-06-16 14:55:00,2018-06-16,14:55:00,2018-06-16 16:50:00,115.0
2018-06-16 19:36:00,2018-06-16,19:36:00,2018-06-16 22:01:00,145.0
2018-06-17 00:51:00,2018-06-17,00:51:00,2018-06-17 02:10:00,79.0
2018-06-17 02:58:00,2018-06-17,02:58:00,2018-06-17 07:33:00,275.0
2018-06-17 10:10:00,2018-06-17,10:10:00,2018-06-17 10:37:00,27.0
2018-06-17 14:43:00,2018-06-17,14:43:00,2018-06-17 15:17:00,34.0
2018-06-17 15:26:00,2018-06-17,15:26:00,2018-06-17 16:55:00,89.0
2018-06-17 19:50:00,2018-06-17,19:50:00,2018-06-17 21:02:00,72.0
2018-06-17 21:19:00,2018-06-17,21:19:00,2018-06-18 00:46:00,207.0
2018-06-18 01:05:00,2018-06-18,01:05:00,2018-06-18 04:22:00,197.0
2018-06-18 04:52:00,2018-06-18,04:52:00,2018-06-18 06:40:00,108.0
2018-06-18 11:48:00,2018-06-18,11:48:00,2018-06-18 12:43:00,55.0
2018-06-18 17:56:00,2018-06-18,17:56:00,2018-06-18 20:25:00,149.0
2018-06-18 20:34:00,2018-06-18,20:34:00,2018-06-18 23:33:00,179.0
2018-06-18 23:56:00,2018-06-18,23:56:00,2018-06-19 02:32:00,156.0
2018-06-19 03:14:00,2018-06-19,03:14:00,2018-06-19 05:03:00,109.0
2018-06-19 05:48:00,2018-06-19,05:48:00,2018-06-19 07:16:00,88.0
2018-06-19 11:06:00,2018-06-19,11:06:00,2018-06-19 12:06:00,60.0
2018-06-19 15:08:00,2018-06-19,15:08:00,2018-06-19 15:40:00,32.0
2018-06-19 18:58:00,2018-06-19,18:58:00,2018-06-19 19:29:00,31.0
2018-06-19 19:40:00,2018-06-19,19:40:00,2018-06-19 21:45:00,125.0
2018-06-19 22:00:00,2018-06-19,22:00:00,2018-06-20 02:03:00,243.0
2018-06-20 03:37:00,2018-06-20,03:37:00,2018-06-20 05:29:00,112.0
2018-06-20 08:33:00,2018-06-20,08:33:00,2018-06-20 10:53:00,140.0
2018-06-20 15:17:00,2018-06-20,15:17:00,2018-06-20 17:07:00,110.0
2018-06-20 20:07:00,2018-06-20,20:07:00,2018-06-21 00:05:00,238.0
2018-06-21 00:22:00,2018-06-21,00:22:00,2018-06-21 05:22:00,300.0
2018-06-21 12:10:00,2018-06-21,12:10:00,2018-06-21 13:10:00,60.0
2018-06-21 19:28:00,2018-06-21,19:28:00,2018-06-22 00:33:00,305.0
2018-06-22 01:21:00,2018-06-22,01:21:00,2018-06-22 02:45:00,84.0
2018-06-22 03:21:00,2018-06-22,03:21:00,2018-06-22 06:26:00,185.0
2018-06-22 10:14:00,2018-06-22,10:14:00,2018-06-22 13:32:00,198.0
2018-06-22 17:31:00,2018-06-22,17:31:00,2018-06-22 18:37:00,66.0
2018-06-22 18:48:00,2018-06-22,18:48:00,2018-06-22 22:17:00,209.0
2018-06-22 22:34:00,2018-06-22,22:34:00,2018-06-23 00:47:00,133.0
2018-06-23 00:56:00,2018-06-23,00:56:00,2018-06-23 04:05:00,189.0
2018-06-23 04:19:00,2018-06-23,04:19:00,2018-06-23 06:19:00,120.0
2018-06-23 10:46:00,2018-06-23,10:46:00,2018-06-23 13:32:00,166.0
2018-06-23 17:45:00,2018-06-23,17:45:00,2018-06-23 18:16:00,31.0
2018-06-23 18:27:00,2018-06-23,18:27:00,2018-06-23 20:48:00,141.0
2018-06-23 21:07:00,2018-06-23,21:07:00,2018-06-23 23:00:00,113.0
2018-06-23 23:25:00,2018-06-23,23:25:00,2018-06-24 01:26:00,121.0
2018-06-24 01:47:00,2018-06-24,01:47:00,2018-06-24 04:21:00,154.0
2018-06-24 04:43:00,2018-06-24,04:43:00,2018-06-24 05:55:00,72.0
2018-06-24 10:25:00,2018-06-24,10:25:00,2018-06-24 10:45:00,20.0
2018-06-24 13:35:00,2018-06-24,13:35:00,2018-06-24 14:05:00,30.0
2018-06-24 14:50:00,2018-06-24,14:50:00,2018-06-24 17:03:00,133.0
2018-06-24 19:20:00,2018-06-24,19:20:00,2018-06-24 22:05:00,165.0
2018-06-24 22:29:00,2018-06-24,22:29:00,2018-06-24 22:56:00,27.0
2018-06-24 23:05:00,2018-06-24,23:05:00,2018-06-25 00:08:00,63.0
2018-06-25 00:16:00,2018-06-25,00:16:00,2018-06-25 01:50:00,94.0
2018-06-25 02:48:00,2018-06-25,02:48:00,2018-06-25 05:30:00,162.0
2018-06-25 08:11:00,2018-06-25,08:11:00,2018-06-25 08:47:00,36.0
2018-06-25 11:45:00,2018-06-25,11:45:00,2018-06-25 13:38:00,113.0
2018-06-25 18:15:00,2018-06-25,18:15:00,2018-06-25 19:55:00,100.0
2018-06-25 20:04:00,2018-06-25,20:04:00,2018-06-25 22:33:00,149.0
2018-06-25 22:54:00,2018-06-25,22:54:00,2018-06-26 00:34:00,100.0
2018-06-26 01:21:00,2018-06-26,01:21:00,2018-06-26 04:10:00,169.0
2018-06-26 04:21:00,2018-06-26,04:21:00,2018-06-26 07:06:00,165.0
