,Date,Time,Finish,Duration
2015-05-20 04:36:00,2015-05-20,04:36:00,2015-05-20 05:54:00,78.0
2015-05-20 05:56:00,2015-05-20,05:56:00,2015-05-20 07:09:00,73.0
2015-05-20 09:20:00,2015-05-20,09:20:00,2015-05-20 09:32:00,12.0
2015-05-20 13:05:00,2015-05-20,13:05:00,2015-05-20 15:59:00,174.0
2015-05-20 19:29:00,2015-05-20,19:29:00,2015-05-20 22:28:00,179.0
2015-05-20 23:30:00,2015-05-20,23:30:00,2015-05-21 03:17:00,227.0
2015-05-21 03:34:00,2015-05-21,03:34:00,2015-05-21 05:25:00,111.0
2015-05-21 05:40:00,2015-05-21,05:40:00,2015-05-21 06:45:00,65.0
2015-05-21 10:50:00,2015-05-21,10:50:00,2015-05-21 11:16:00,26.0
2015-05-21 13:40:00,2015-05-21,13:40:00,2015-05-21 14:08:00,28.0
2015-05-21 16:59:00,2015-05-21,16:59:00,2015-05-21 17:39:00,40.0
2015-05-21 19:10:00,2015-05-21,19:10:00,2015-05-21 23:00:00,230.0
2015-05-21 23:28:00,2015-05-21,23:28:00,2015-05-22 02:44:00,196.0
2015-05-22 04:11:00,2015-05-22,04:11:00,2015-05-22 08:30:00,259.0
2015-05-22 09:57:00,2015-05-22,09:57:00,2015-05-22 10:29:00,32.0
2015-05-22 13:12:00,2015-05-22,13:12:00,2015-05-22 13:45:00,33.0
2015-05-22 15:20:00,2015-05-22,15:20:00,2015-05-22 15:29:00,9.0
2015-05-22 17:07:00,2015-05-22,17:07:00,2015-05-22 17:30:00,23.0
2015-05-22 19:20:00,2015-05-22,19:20:00,2015-05-22 22:01:00,161.0
2015-05-22 22:18:00,2015-05-22,22:18:00,2015-05-23 02:07:00,229.0
2015-05-23 02:43:00,2015-05-23,02:43:00,2015-05-23 08:04:00,321.0
2015-05-23 10:13:00,2015-05-23,10:13:00,2015-05-23 10:54:00,41.0
2015-05-23 13:15:00,2015-05-23,13:15:00,2015-05-23 13:45:00,30.0
2015-05-23 16:02:00,2015-05-23,16:02:00,2015-05-23 16:13:00,11.0
2015-05-23 18:23:00,2015-05-23,18:23:00,2015-05-23 21:08:00,165.0
2015-05-23 21:44:00,2015-05-23,21:44:00,2015-05-24 03:34:00,350.0
2015-05-24 03:55:00,2015-05-24,03:55:00,2015-05-24 05:35:00,100.0
2015-05-24 05:47:00,2015-05-24,05:47:00,2015-05-24 07:26:00,99.0
2015-05-24 09:37:00,2015-05-24,09:37:00,2015-05-24 10:03:00,26.0
2015-05-24 12:02:00,2015-05-24,12:02:00,2015-05-24 12:33:00,31.0
2015-05-24 14:53:00,2015-05-24,14:53:00,2015-05-24 15:15:00,22.0
2015-05-24 16:37:00,2015-05-24,16:37:00,2015-05-24 17:19:00,42.0
2015-05-24 18:50:00,2015-05-24,18:50:00,2015-05-24 21:50:00,180.0
2015-05-24 22:27:00,2015-05-24,22:27:00,2015-05-25 07:27:00,540.0
2015-05-25 09:58:00,2015-05-25,09:58:00,2015-05-25 10:31:00,33.0
2015-05-25 13:16:00,2015-05-25,13:16:00,2015-05-25 13:48:00,32.0
2015-05-25 15:25:00,2015-05-25,15:25:00,2015-05-25 16:05:00,40.0
2015-05-25 18:55:00,2015-05-25,18:55:00,2015-05-25 23:07:00,252.0
2015-05-25 23:42:00,2015-05-25,23:42:00,2015-05-26 04:44:00,302.0
2015-05-26 05:09:00,2015-05-26,05:09:00,2015-05-26 07:29:00,140.0
2015-05-26 09:50:00,2015-05-26,09:50:00,2015-05-26 10:34:00,44.0
2015-05-26 13:15:00,2015-05-26,13:15:00,2015-05-26 13:53:00,38.0
2015-05-26 15:47:00,2015-05-26,15:47:00,2015-05-26 16:33:00,46.0
2015-05-26 18:40:00,2015-05-26,18:40:00,2015-05-27 01:24:00,404.0
2015-05-27 03:00:00,2015-05-27,03:00:00,2015-05-27 04:26:00,86.0
2015-05-27 05:07:00,2015-05-27,05:07:00,2015-05-27 07:47:00,160.0
2015-05-27 09:40:00,2015-05-27,09:40:00,2015-05-27 10:01:00,21.0
2015-05-27 10:09:00,2015-05-27,10:09:00,2015-05-27 10:19:00,10.0
2015-05-27 12:15:00,2015-05-27,12:15:00,2015-05-27 12:51:00,36.0
2015-05-27 15:10:00,2015-05-27,15:10:00,2015-05-27 15:53:00,43.0
2015-05-27 18:31:00,2015-05-27,18:31:00,2015-05-27 23:31:00,300.0
2015-05-28 00:08:00,2015-05-28,00:08:00,2015-05-28 03:10:00,182.0
2015-05-28 03:45:00,2015-05-28,03:45:00,2015-05-28 08:20:00,275.0
2015-05-28 10:42:00,2015-05-28,10:42:00,2015-05-28 11:21:00,39.0
2015-05-28 14:03:00,2015-05-28,14:03:00,2015-05-28 14:42:00,39.0
2015-05-28 17:11:00,2015-05-28,17:11:00,2015-05-28 17:38:00,27.0
2015-05-28 19:11:00,2015-05-28,19:11:00,2015-05-28 22:07:00,176.0
2015-05-28 22:37:00,2015-05-28,22:37:00,2015-05-29 03:25:00,288.0
2015-05-29 03:58:00,2015-05-29,03:58:00,2015-05-29 06:48:00,170.0
2015-05-29 09:00:00,2015-05-29,09:00:00,2015-05-29 09:45:00,45.0
2015-05-29 12:00:00,2015-05-29,12:00:00,2015-05-29 12:24:00,24.0
2015-05-29 14:22:00,2015-05-29,14:22:00,2015-05-29 14:51:00,29.0
2015-05-29 18:06:00,2015-05-29,18:06:00,2015-05-29 21:11:00,185.0
2015-05-29 21:40:00,2015-05-29,21:40:00,2015-05-30 01:58:00,258.0
2015-05-30 02:40:00,2015-05-30,02:40:00,2015-05-30 08:05:00,325.0
2015-05-30 10:09:00,2015-05-30,10:09:00,2015-05-30 10:51:00,42.0
2015-05-30 13:05:00,2015-05-30,13:05:00,2015-05-30 13:39:00,34.0
2015-05-30 16:23:00,2015-05-30,16:23:00,2015-05-30 17:06:00,43.0
2015-05-30 19:00:00,2015-05-30,19:00:00,2015-05-31 00:54:00,354.0
2015-05-31 01:47:00,2015-05-31,01:47:00,2015-05-31 06:07:00,260.0
2015-05-31 08:17:00,2015-05-31,08:17:00,2015-05-31 09:00:00,43.0
2015-05-31 11:00:00,2015-05-31,11:00:00,2015-05-31 11:40:00,40.0
2015-05-31 13:28:00,2015-05-31,13:28:00,2015-05-31 15:05:00,97.0
2015-05-31 18:40:00,2015-05-31,18:40:00,2015-05-31 21:40:00,180.0
2015-05-31 22:02:00,2015-05-31,22:02:00,2015-06-01 01:21:00,199.0
2015-06-01 02:22:00,2015-06-01,02:22:00,2015-06-01 03:29:00,67.0
2015-06-01 04:45:00,2015-06-01,04:45:00,2015-06-01 06:30:00,105.0
2015-06-01 08:30:00,2015-06-01,08:30:00,2015-06-01 09:03:00,33.0
2015-06-01 11:20:00,2015-06-01,11:20:00,2015-06-01 11:55:00,35.0
2015-06-01 14:02:00,2015-06-01,14:02:00,2015-06-01 14:29:00,27.0
2015-06-01 16:20:00,2015-06-01,16:20:00,2015-06-01 17:27:00,67.0
2015-06-01 19:46:00,2015-06-01,19:46:00,2015-06-01 22:19:00,153.0
2015-06-01 22:54:00,2015-06-01,22:54:00,2015-06-02 01:58:00,184.0
2015-06-02 02:30:00,2015-06-02,02:30:00,2015-06-02 04:26:00,116.0
2015-06-02 04:51:00,2015-06-02,04:51:00,2015-06-02 08:12:00,201.0
2015-06-02 09:45:00,2015-06-02,09:45:00,2015-06-02 10:29:00,44.0
2015-06-02 12:15:00,2015-06-02,12:15:00,2015-06-02 12:45:00,30.0
2015-06-02 14:30:00,2015-06-02,14:30:00,2015-06-02 15:10:00,40.0
2015-06-02 18:30:00,2015-06-02,18:30:00,2015-06-02 22:00:00,210.0
2015-06-02 23:00:00,2015-06-02,23:00:00,2015-06-03 02:37:00,217.0
2015-06-03 02:59:00,2015-06-03,02:59:00,2015-06-03 06:40:00,221.0
2015-06-03 08:43:00,2015-06-03,08:43:00,2015-06-03 09:21:00,38.0
2015-06-03 11:18:00,2015-06-03,11:18:00,2015-06-03 11:52:00,34.0
2015-06-03 13:49:00,2015-06-03,13:49:00,2015-06-03 14:30:00,41.0
2015-06-03 18:25:00,2015-06-03,18:25:00,2015-06-03 22:04:00,219.0
2015-06-03 22:33:00,2015-06-03,22:33:00,2015-06-04 01:35:00,182.0
2015-06-04 01:58:00,2015-06-04,01:58:00,2015-06-04 04:19:00,141.0
2015-06-04 04:38:00,2015-06-04,04:38:00,2015-06-04 07:33:00,175.0
2015-06-04 09:30:00,2015-06-04,09:30:00,2015-06-04 10:04:00,34.0
2015-06-04 12:49:00,2015-06-04,12:49:00,2015-06-04 13:25:00,36.0
2015-06-04 14:43:00,2015-06-04,14:43:00,2015-06-04 15:36:00,53.0
2015-06-04 18:44:00,2015-06-04,18:44:00,2015-06-04 22:51:00,247.0
2015-06-04 23:13:00,2015-06-04,23:13:00,2015-06-05 03:13:00,240.0
2015-06-05 03:35:00,2015-06-05,03:35:00,2015-06-05 05:26:00,111.0
2015-06-05 07:53:00,2015-06-05,07:53:00,2015-06-05 08:36:00,43.0
2015-06-05 10:34:00,2015-06-05,10:34:00,2015-06-05 11:19:00,45.0
2015-06-05 13:16:00,2015-06-05,13:16:00,2015-06-05 14:00:00,44.0
2015-06-05 16:00:00,2015-06-05,16:00:00,2015-06-05 16:24:00,24.0
2015-06-05 18:32:00,2015-06-05,18:32:00,2015-06-05 23:38:00,306.0
2015-06-06 00:08:00,2015-06-06,00:08:00,2015-06-06 03:21:00,193.0
2015-06-06 04:44:00,2015-06-06,04:44:00,2015-06-06 07:00:00,136.0
2015-06-06 09:43:00,2015-06-06,09:43:00,2015-06-06 09:54:00,11.0
2015-06-06 11:18:00,2015-06-06,11:18:00,2015-06-06 11:34:00,16.0
2015-06-06 12:10:00,2015-06-06,12:10:00,2015-06-06 12:54:00,44.0
2015-06-06 14:50:00,2015-06-06,14:50:00,2015-06-06 15:19:00,29.0
2015-06-06 18:49:00,2015-06-06,18:49:00,2015-06-06 22:42:00,233.0
2015-06-06 23:12:00,2015-06-06,23:12:00,2015-06-07 03:08:00,236.0
2015-06-07 03:55:00,2015-06-07,03:55:00,2015-06-07 08:01:00,246.0
2015-06-07 10:12:00,2015-06-07,10:12:00,2015-06-07 10:39:00,27.0
2015-06-07 12:59:00,2015-06-07,12:59:00,2015-06-07 13:31:00,32.0
2015-06-07 15:45:00,2015-06-07,15:45:00,2015-06-07 16:15:00,30.0
2015-06-07 19:21:00,2015-06-07,19:21:00,2015-06-07 22:35:00,194.0
2015-06-07 22:56:00,2015-06-07,22:56:00,2015-06-08 02:56:00,240.0
2015-06-08 03:40:00,2015-06-08,03:40:00,2015-06-08 05:08:00,88.0
2015-06-08 05:33:00,2015-06-08,05:33:00,2015-06-08 08:08:00,155.0
2015-06-08 10:33:00,2015-06-08,10:33:00,2015-06-08 10:58:00,25.0
2015-06-08 13:00:00,2015-06-08,13:00:00,2015-06-08 13:31:00,31.0
2015-06-08 14:38:00,2015-06-08,14:38:00,2015-06-08 14:59:00,21.0
2015-06-08 16:35:00,2015-06-08,16:35:00,2015-06-09 00:05:00,450.0
2015-06-09 01:28:00,2015-06-09,01:28:00,2015-06-09 04:14:00,166.0
2015-06-09 04:40:00,2015-06-09,04:40:00,2015-06-09 07:14:00,154.0
2015-06-09 11:06:00,2015-06-09,11:06:00,2015-06-09 11:36:00,30.0
2015-06-09 14:16:00,2015-06-09,14:16:00,2015-06-09 14:42:00,26.0
2015-06-09 16:47:00,2015-06-09,16:47:00,2015-06-09 17:22:00,35.0
2015-06-09 19:33:00,2015-06-09,19:33:00,2015-06-10 02:41:00,428.0
2015-06-10 04:45:00,2015-06-10,04:45:00,2015-06-10 07:20:00,155.0
2015-06-10 10:55:00,2015-06-10,10:55:00,2015-06-10 11:23:00,28.0
2015-06-10 13:37:00,2015-06-10,13:37:00,2015-06-10 14:04:00,27.0
2015-06-10 16:31:00,2015-06-10,16:31:00,2015-06-10 16:50:00,19.0
2015-06-10 18:56:00,2015-06-10,18:56:00,2015-06-10 22:28:00,212.0
2015-06-10 22:53:00,2015-06-10,22:53:00,2015-06-11 03:18:00,265.0
2015-06-11 04:04:00,2015-06-11,04:04:00,2015-06-11 08:05:00,241.0
2015-06-11 10:18:00,2015-06-11,10:18:00,2015-06-11 10:46:00,28.0
2015-06-11 12:48:00,2015-06-11,12:48:00,2015-06-11 13:32:00,44.0
2015-06-11 15:42:00,2015-06-11,15:42:00,2015-06-11 16:00:00,18.0
2015-06-11 18:10:00,2015-06-11,18:10:00,2015-06-11 20:53:00,163.0
2015-06-11 21:05:00,2015-06-11,21:05:00,2015-06-11 23:26:00,141.0
2015-06-11 23:49:00,2015-06-11,23:49:00,2015-06-12 03:41:00,232.0
2015-06-12 03:57:00,2015-06-12,03:57:00,2015-06-12 07:39:00,222.0
2015-06-12 10:00:00,2015-06-12,10:00:00,2015-06-12 10:33:00,33.0
2015-06-12 13:05:00,2015-06-12,13:05:00,2015-06-12 15:45:00,160.0
2015-06-12 19:18:00,2015-06-12,19:18:00,2015-06-12 22:31:00,193.0
2015-06-12 23:20:00,2015-06-12,23:20:00,2015-06-13 02:12:00,172.0
2015-06-13 03:07:00,2015-06-13,03:07:00,2015-06-13 06:29:00,202.0
2015-06-13 08:48:00,2015-06-13,08:48:00,2015-06-13 09:20:00,32.0
2015-06-13 11:50:00,2015-06-13,11:50:00,2015-06-13 12:20:00,30.0
2015-06-13 14:51:00,2015-06-13,14:51:00,2015-06-13 15:29:00,38.0
2015-06-13 18:15:00,2015-06-13,18:15:00,2015-06-14 00:54:00,399.0
2015-06-14 01:30:00,2015-06-14,01:30:00,2015-06-14 06:46:00,316.0
2015-06-14 09:16:00,2015-06-14,09:16:00,2015-06-14 09:30:00,14.0
2015-06-14 12:40:00,2015-06-14,12:40:00,2015-06-14 13:12:00,32.0
2015-06-14 15:55:00,2015-06-14,15:55:00,2015-06-14 16:27:00,32.0
2015-06-14 18:28:00,2015-06-14,18:28:00,2015-06-14 21:18:00,170.0
2015-06-14 21:33:00,2015-06-14,21:33:00,2015-06-15 01:07:00,214.0
2015-06-15 01:37:00,2015-06-15,01:37:00,2015-06-15 05:08:00,211.0
2015-06-15 06:00:00,2015-06-15,06:00:00,2015-06-15 07:30:00,90.0
2015-06-15 11:16:00,2015-06-15,11:16:00,2015-06-15 11:42:00,26.0
2015-06-15 13:15:00,2015-06-15,13:15:00,2015-06-15 13:54:00,39.0
2015-06-15 16:54:00,2015-06-15,16:54:00,2015-06-15 17:23:00,29.0
2015-06-15 19:35:00,2015-06-15,19:35:00,2015-06-15 22:17:00,162.0
2015-06-15 22:48:00,2015-06-15,22:48:00,2015-06-16 00:54:00,126.0
2015-06-16 01:08:00,2015-06-16,01:08:00,2015-06-16 03:35:00,147.0
2015-06-16 04:20:00,2015-06-16,04:20:00,2015-06-16 06:39:00,139.0
2015-06-16 09:11:00,2015-06-16,09:11:00,2015-06-16 09:49:00,38.0
2015-06-16 12:44:00,2015-06-16,12:44:00,2015-06-16 13:13:00,29.0
2015-06-16 16:24:00,2015-06-16,16:24:00,2015-06-16 17:01:00,37.0
2015-06-16 17:32:00,2015-06-16,17:32:00,2015-06-16 19:19:00,107.0
2015-06-16 20:00:00,2015-06-16,20:00:00,2015-06-16 21:13:00,73.0
2015-06-16 21:30:00,2015-06-16,21:30:00,2015-06-16 23:49:00,139.0
2015-06-17 00:30:00,2015-06-17,00:30:00,2015-06-17 03:59:00,209.0
2015-06-17 04:35:00,2015-06-17,04:35:00,2015-06-17 07:19:00,164.0
2015-06-17 09:58:00,2015-06-17,09:58:00,2015-06-17 10:27:00,29.0
2015-06-17 12:45:00,2015-06-17,12:45:00,2015-06-17 13:16:00,31.0
2015-06-17 16:15:00,2015-06-17,16:15:00,2015-06-17 16:48:00,33.0
2015-06-17 18:29:00,2015-06-17,18:29:00,2015-06-17 23:20:00,291.0
2015-06-18 00:00:00,2015-06-18,00:00:00,2015-06-18 02:00:00,120.0
2015-06-18 02:15:00,2015-06-18,02:15:00,2015-06-18 04:04:00,109.0
2015-06-18 04:38:00,2015-06-18,04:38:00,2015-06-18 07:24:00,166.0
2015-06-18 10:33:00,2015-06-18,10:33:00,2015-06-18 11:02:00,29.0
2015-06-18 15:12:00,2015-06-18,15:12:00,2015-06-18 15:48:00,36.0
2015-06-18 18:24:00,2015-06-18,18:24:00,2015-06-18 21:38:00,194.0
2015-06-18 22:15:00,2015-06-18,22:15:00,2015-06-19 00:14:00,119.0
2015-06-19 00:35:00,2015-06-19,00:35:00,2015-06-19 02:38:00,123.0
2015-06-19 03:32:00,2015-06-19,03:32:00,2015-06-19 05:08:00,96.0
2015-06-19 05:30:00,2015-06-19,05:30:00,2015-06-19 06:53:00,83.0
2015-06-19 09:47:00,2015-06-19,09:47:00,2015-06-19 10:22:00,35.0
2015-06-19 12:56:00,2015-06-19,12:56:00,2015-06-19 15:10:00,134.0
2015-06-19 19:15:00,2015-06-19,19:15:00,2015-06-19 22:12:00,177.0
2015-06-19 22:36:00,2015-06-19,22:36:00,2015-06-20 01:15:00,159.0
2015-06-20 02:40:00,2015-06-20,02:40:00,2015-06-20 04:21:00,101.0
2015-06-20 04:45:00,2015-06-20,04:45:00,2015-06-20 07:25:00,160.0
2015-06-20 09:44:00,2015-06-20,09:44:00,2015-06-20 10:16:00,32.0
2015-06-20 12:46:00,2015-06-20,12:46:00,2015-06-20 13:23:00,37.0
2015-06-20 17:48:00,2015-06-20,17:48:00,2015-06-20 20:19:00,151.0
2015-06-20 21:00:00,2015-06-20,21:00:00,2015-06-20 21:48:00,48.0
2015-06-20 22:31:00,2015-06-20,22:31:00,2015-06-20 23:47:00,76.0
2015-06-21 00:12:00,2015-06-21,00:12:00,2015-06-21 02:13:00,121.0
2015-06-21 02:30:00,2015-06-21,02:30:00,2015-06-21 04:38:00,128.0
2015-06-21 05:10:00,2015-06-21,05:10:00,2015-06-21 08:10:00,180.0
2015-06-21 10:40:00,2015-06-21,10:40:00,2015-06-21 11:06:00,26.0
2015-06-21 13:56:00,2015-06-21,13:56:00,2015-06-21 14:23:00,27.0
2015-06-21 20:50:00,2015-06-21,20:50:00,2015-06-22 04:01:00,431.0
2015-06-22 05:00:00,2015-06-22,05:00:00,2015-06-22 07:34:00,154.0
2015-06-22 10:12:00,2015-06-22,10:12:00,2015-06-22 11:32:00,80.0
2015-06-22 13:21:00,2015-06-22,13:21:00,2015-06-22 13:54:00,33.0
2015-06-22 16:48:00,2015-06-22,16:48:00,2015-06-22 17:29:00,41.0
2015-06-22 19:30:00,2015-06-22,19:30:00,2015-06-23 00:51:00,321.0
2015-06-23 01:32:00,2015-06-23,01:32:00,2015-06-23 07:40:00,368.0
2015-06-23 10:40:00,2015-06-23,10:40:00,2015-06-23 11:12:00,32.0
2015-06-23 14:12:00,2015-06-23,14:12:00,2015-06-23 14:42:00,30.0
2015-06-23 15:30:00,2015-06-23,15:30:00,2015-06-23 16:41:00,71.0
2015-06-23 18:29:00,2015-06-23,18:29:00,2015-06-23 22:21:00,232.0
2015-06-23 22:41:00,2015-06-23,22:41:00,2015-06-24 02:01:00,200.0
2015-06-24 02:53:00,2015-06-24,02:53:00,2015-06-24 07:55:00,302.0
2015-06-24 10:24:00,2015-06-24,10:24:00,2015-06-24 11:35:00,71.0
2015-06-24 14:02:00,2015-06-24,14:02:00,2015-06-24 14:32:00,30.0
2015-06-24 17:09:00,2015-06-24,17:09:00,2015-06-24 17:32:00,23.0
2015-06-24 19:05:00,2015-06-24,19:05:00,2015-06-24 22:51:00,226.0
2015-06-24 23:20:00,2015-06-24,23:20:00,2015-06-25 02:30:00,190.0
2015-06-25 03:12:00,2015-06-25,03:12:00,2015-06-25 04:53:00,101.0
2015-06-25 05:03:00,2015-06-25,05:03:00,2015-06-25 07:35:00,152.0
2015-06-25 10:36:00,2015-06-25,10:36:00,2015-06-25 10:47:00,11.0
2015-06-25 11:40:00,2015-06-25,11:40:00,2015-06-25 11:55:00,15.0
2015-06-25 13:49:00,2015-06-25,13:49:00,2015-06-25 14:27:00,38.0
2015-06-25 16:55:00,2015-06-25,16:55:00,2015-06-25 17:24:00,29.0
2015-06-25 19:08:00,2015-06-25,19:08:00,2015-06-25 22:14:00,186.0
2015-06-25 22:46:00,2015-06-25,22:46:00,2015-06-26 03:19:00,273.0
2015-06-26 04:08:00,2015-06-26,04:08:00,2015-06-26 07:08:00,180.0
2015-06-26 10:30:00,2015-06-26,10:30:00,2015-06-26 10:59:00,29.0
2015-06-26 14:04:00,2015-06-26,14:04:00,2015-06-26 14:34:00,30.0
2015-06-26 16:35:00,2015-06-26,16:35:00,2015-06-26 17:06:00,31.0
2015-06-26 19:18:00,2015-06-26,19:18:00,2015-06-26 21:49:00,151.0
2015-06-26 22:05:00,2015-06-26,22:05:00,2015-06-27 00:05:00,120.0
2015-06-27 00:38:00,2015-06-27,00:38:00,2015-06-27 02:23:00,105.0
2015-06-27 02:36:00,2015-06-27,02:36:00,2015-06-27 06:04:00,208.0
2015-06-27 08:16:00,2015-06-27,08:16:00,2015-06-27 08:55:00,39.0
2015-06-27 11:37:00,2015-06-27,11:37:00,2015-06-27 12:13:00,36.0
2015-06-27 15:15:00,2015-06-27,15:15:00,2015-06-27 15:47:00,32.0
2015-06-27 18:07:00,2015-06-27,18:07:00,2015-06-27 22:53:00,286.0
2015-06-27 23:08:00,2015-06-27,23:08:00,2015-06-28 02:05:00,177.0
2015-06-28 02:48:00,2015-06-28,02:48:00,2015-06-28 04:36:00,108.0
2015-06-28 04:50:00,2015-06-28,04:50:00,2015-06-28 07:55:00,185.0
2015-06-28 09:45:00,2015-06-28,09:45:00,2015-06-28 10:00:00,15.0
2015-06-28 12:30:00,2015-06-28,12:30:00,2015-06-28 12:45:00,15.0
2015-06-28 13:38:00,2015-06-28,13:38:00,2015-06-28 14:05:00,27.0
2015-06-28 15:18:00,2015-06-28,15:18:00,2015-06-28 15:45:00,27.0
2015-06-28 18:15:00,2015-06-28,18:15:00,2015-06-28 21:35:00,200.0
2015-06-28 22:31:00,2015-06-28,22:31:00,2015-06-29 02:24:00,233.0
2015-06-29 03:04:00,2015-06-29,03:04:00,2015-06-29 06:00:00,176.0
2015-06-29 09:08:00,2015-06-29,09:08:00,2015-06-29 09:43:00,35.0
2015-06-29 11:59:00,2015-06-29,11:59:00,2015-06-29 12:33:00,34.0
2015-06-29 15:35:00,2015-06-29,15:35:00,2015-06-29 16:05:00,30.0
2015-06-29 18:11:00,2015-06-29,18:11:00,2015-06-29 20:44:00,153.0
2015-06-29 20:56:00,2015-06-29,20:56:00,2015-06-30 00:30:00,214.0
2015-06-30 01:15:00,2015-06-30,01:15:00,2015-06-30 04:38:00,203.0
2015-06-30 05:04:00,2015-06-30,05:04:00,2015-06-30 07:39:00,155.0
2015-06-30 10:25:00,2015-06-30,10:25:00,2015-06-30 10:54:00,29.0
2015-06-30 13:27:00,2015-06-30,13:27:00,2015-06-30 14:04:00,37.0
2015-06-30 16:24:00,2015-06-30,16:24:00,2015-06-30 16:57:00,33.0
2015-06-30 18:35:00,2015-06-30,18:35:00,2015-06-30 20:30:00,115.0
2015-06-30 20:57:00,2015-06-30,20:57:00,2015-07-01 01:42:00,285.0
2015-07-01 03:05:00,2015-07-01,03:05:00,2015-07-01 04:30:00,85.0
2015-07-01 04:55:00,2015-07-01,04:55:00,2015-07-01 05:51:00,56.0
2015-07-01 06:08:00,2015-07-01,06:08:00,2015-07-01 08:20:00,132.0
2015-07-01 10:56:00,2015-07-01,10:56:00,2015-07-01 11:21:00,25.0
2015-07-01 14:25:00,2015-07-01,14:25:00,2015-07-01 15:00:00,35.0
2015-07-01 17:34:00,2015-07-01,17:34:00,2015-07-01 21:14:00,220.0
2015-07-01 22:00:00,2015-07-01,22:00:00,2015-07-02 01:41:00,221.0
2015-07-02 02:14:00,2015-07-02,02:14:00,2015-07-02 06:35:00,261.0
2015-07-02 09:00:00,2015-07-02,09:00:00,2015-07-02 09:49:00,49.0
2015-07-02 12:10:00,2015-07-02,12:10:00,2015-07-02 12:53:00,43.0
2015-07-02 15:35:00,2015-07-02,15:35:00,2015-07-02 16:05:00,30.0
2015-07-02 17:49:00,2015-07-02,17:49:00,2015-07-02 21:45:00,236.0
2015-07-02 22:13:00,2015-07-02,22:13:00,2015-07-03 00:40:00,147.0
2015-07-03 01:30:00,2015-07-03,01:30:00,2015-07-03 03:04:00,94.0
2015-07-03 03:20:00,2015-07-03,03:20:00,2015-07-03 04:29:00,69.0
2015-07-03 04:46:00,2015-07-03,04:46:00,2015-07-03 06:59:00,133.0
2015-07-03 10:25:00,2015-07-03,10:25:00,2015-07-03 10:54:00,29.0
2015-07-03 13:00:00,2015-07-03,13:00:00,2015-07-03 13:40:00,40.0
2015-07-03 16:00:00,2015-07-03,16:00:00,2015-07-03 16:30:00,30.0
2015-07-03 18:05:00,2015-07-03,18:05:00,2015-07-04 00:28:00,383.0
2015-07-04 01:03:00,2015-07-04,01:03:00,2015-07-04 04:08:00,185.0
2015-07-04 07:20:00,2015-07-04,07:20:00,2015-07-04 07:30:00,10.0
2015-07-04 09:02:00,2015-07-04,09:02:00,2015-07-04 09:18:00,16.0
2015-07-04 11:39:00,2015-07-04,11:39:00,2015-07-04 11:59:00,20.0
2015-07-04 13:41:00,2015-07-04,13:41:00,2015-07-04 14:00:00,19.0
2015-07-04 17:12:00,2015-07-04,17:12:00,2015-07-04 20:35:00,203.0
2015-07-04 21:15:00,2015-07-04,21:15:00,2015-07-05 02:01:00,286.0
2015-07-05 02:40:00,2015-07-05,02:40:00,2015-07-05 05:00:00,140.0
2015-07-05 07:44:00,2015-07-05,07:44:00,2015-07-05 08:25:00,41.0
2015-07-05 12:18:00,2015-07-05,12:18:00,2015-07-05 13:04:00,46.0
2015-07-05 15:30:00,2015-07-05,15:30:00,2015-07-05 15:53:00,23.0
2015-07-05 18:06:00,2015-07-05,18:06:00,2015-07-05 21:26:00,200.0
2015-07-05 21:59:00,2015-07-05,21:59:00,2015-07-06 01:04:00,185.0
2015-07-06 01:28:00,2015-07-06,01:28:00,2015-07-06 04:52:00,204.0
2015-07-06 06:06:00,2015-07-06,06:06:00,2015-07-06 07:40:00,94.0
2015-07-06 10:13:00,2015-07-06,10:13:00,2015-07-06 10:33:00,20.0
2015-07-06 13:02:00,2015-07-06,13:02:00,2015-07-06 13:58:00,56.0
2015-07-06 16:15:00,2015-07-06,16:15:00,2015-07-06 16:44:00,29.0
2015-07-06 18:51:00,2015-07-06,18:51:00,2015-07-07 02:17:00,446.0
2015-07-07 02:40:00,2015-07-07,02:40:00,2015-07-07 05:17:00,157.0
2015-07-07 07:54:00,2015-07-07,07:54:00,2015-07-07 08:26:00,32.0
2015-07-07 11:05:00,2015-07-07,11:05:00,2015-07-07 11:49:00,44.0
2015-07-07 13:57:00,2015-07-07,13:57:00,2015-07-07 14:27:00,30.0
2015-07-07 18:05:00,2015-07-07,18:05:00,2015-07-07 20:10:00,125.0
2015-07-07 20:21:00,2015-07-07,20:21:00,2015-07-07 22:17:00,116.0
2015-07-07 22:52:00,2015-07-07,22:52:00,2015-07-08 02:41:00,229.0
2015-07-08 03:06:00,2015-07-08,03:06:00,2015-07-08 06:42:00,216.0
2015-07-08 09:18:00,2015-07-08,09:18:00,2015-07-08 09:45:00,27.0
2015-07-08 12:10:00,2015-07-08,12:10:00,2015-07-08 13:25:00,75.0
2015-07-08 16:08:00,2015-07-08,16:08:00,2015-07-08 17:06:00,58.0
2015-07-08 18:57:00,2015-07-08,18:57:00,2015-07-09 02:29:00,452.0
2015-07-09 03:00:00,2015-07-09,03:00:00,2015-07-09 04:34:00,94.0
2015-07-09 05:10:00,2015-07-09,05:10:00,2015-07-09 07:48:00,158.0
2015-07-09 10:57:00,2015-07-09,10:57:00,2015-07-09 11:29:00,32.0
